ty,gk,qk,n_opt,mouth_pred
RACExRELIG,RACExRELIG :: Asian | Agnostic,ADMISSIONa_W43,3,"0.211352,0.312358,0.476290"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV37_W43,2,"0.603932,0.396068"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV37_W43,2,"0.598312,0.401688"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV37_W43,2,"0.618780,0.381220"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV37_W43,2,"0.573678,0.426322"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV37_W43,2,"0.571767,0.428233"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV37_W43,2,"0.592667,0.407333"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV37_W43,2,"0.556400,0.443600"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV37_W43,2,"0.577495,0.422505"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV37_W43,2,"0.577495,0.422505"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV37_W43,2,"0.579400,0.420600"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV37_W43,2,"0.592667,0.407333"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV37_W43,2,"0.571767,0.428233"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV37_W43,2,"0.564098,0.435902"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV37_W43,2,"0.550607,0.449393"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV37_W43,2,"0.546738,0.453262"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV37_W43,2,"0.564098,0.435902"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV37_W43,2,"0.586996,0.413004"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV37_W43,2,"0.560253,0.439747"
RACExRELIG,RACExRELIG :: White | Other,RACESURV37_W43,2,"0.552540,0.447460"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV37_W43,2,"0.564098,0.435902"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV37_W43,2,"0.581303,0.418697"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV40_W43,4,"0.423483,0.237552,0.180720,0.158244"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV40_W43,4,"0.369893,0.277037,0.196448,0.156622"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV40_W43,4,"0.344661,0.292510,0.194854,0.167975"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV40_W43,4,"0.361049,0.264149,0.193256,0.181547"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV40_W43,4,"0.373129,0.264588,0.181849,0.180434"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV40_W43,4,"0.309108,0.321422,0.202718,0.166751"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV40_W43,4,"0.325264,0.291564,0.203545,0.179628"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV40_W43,4,"0.338276,0.296205,0.192744,0.172775"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV40_W43,4,"0.350356,0.268627,0.207579,0.173439"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV40_W43,4,"0.327805,0.291555,0.218365,0.162275"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV40_W43,4,"0.304362,0.318968,0.212479,0.164191"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV40_W43,4,"0.319401,0.293099,0.211111,0.176390"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV40_W43,4,"0.331181,0.294558,0.202447,0.171814"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV40_W43,4,"0.327080,0.307263,0.187826,0.177830"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV40_W43,4,"0.328175,0.282904,0.197499,0.191422"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV40_W43,4,"0.357963,0.255824,0.193106,0.193106"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV40_W43,4,"0.322519,0.282407,0.209867,0.185207"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV40_W43,4,"0.335759,0.291712,0.192810,0.179719"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV40_W43,4,"0.337933,0.277976,0.201789,0.182301"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV40_W43,4,"0.302662,0.295651,0.203197,0.198490"
RACExRELIG,RACExRELIG :: White | Other,RACESURV40_W43,4,"0.311335,0.283474,0.201013,0.204178"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV40_W43,4,"0.310214,0.278074,0.203443,0.208268"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV40_W43,4,"0.325644,0.280723,0.191436,0.202197"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV41_W43,4,"0.283257,0.208861,0.231187,0.276695"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV41_W43,4,"0.253793,0.240287,0.244071,0.261850"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV41_W43,4,"0.242632,0.240744,0.235167,0.281458"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV41_W43,4,"0.248481,0.228019,0.235257,0.288243"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV41_W43,4,"0.270333,0.224114,0.215528,0.290025"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV41_W43,4,"0.220709,0.260059,0.242401,0.276831"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV41_W43,4,"0.228719,0.245380,0.243470,0.282431"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV41_W43,4,"0.242568,0.246388,0.229659,0.281384"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV41_W43,4,"0.236330,0.227276,0.253545,0.282850"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV41_W43,4,"0.216316,0.245118,0.262973,0.275593"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV41_W43,4,"0.216034,0.258559,0.256547,0.268859"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV41_W43,4,"0.224330,0.244461,0.254199,0.277010"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV41_W43,4,"0.239089,0.244758,0.240964,0.275189"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV41_W43,4,"0.223059,0.241184,0.235597,0.300159"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV41_W43,4,"0.231605,0.233422,0.235253,0.299720"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV41_W43,4,"0.258254,0.212434,0.222629,0.306684"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV41_W43,4,"0.226312,0.237173,0.239033,0.297482"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV41_W43,4,"0.236643,0.242255,0.231161,0.289941"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV41_W43,4,"0.244894,0.235512,0.235512,0.284082"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV41_W43,4,"0.234128,0.235964,0.226924,0.302984"
RACExRELIG,RACExRELIG :: White | Other,RACESURV41_W43,4,"0.234853,0.231212,0.227628,0.306307"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV41_W43,4,"0.239659,0.230478,0.226905,0.302958"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV41_W43,4,"0.254533,0.228162,0.212670,0.304636"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV47a_W43,4,"0.158700,0.178431,0.285132,0.377738"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV47a_W43,4,"0.126190,0.179353,0.302715,0.391742"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV47a_W43,4,"0.120041,0.185924,0.306536,0.387498"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV47a_W43,4,"0.137765,0.166176,0.278293,0.417767"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV47a_W43,4,"0.141517,0.155426,0.260290,0.442767"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV47a_W43,4,"0.113666,0.215700,0.306571,0.364063"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV47a_W43,4,"0.130559,0.197530,0.285167,0.386744"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV47a_W43,4,"0.125927,0.181796,0.279380,0.412897"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV47a_W43,4,"0.135642,0.202039,0.310489,0.351830"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV47a_W43,4,"0.110503,0.196994,0.327335,0.365168"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV47a_W43,4,"0.112152,0.217874,0.324522,0.345452"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV47a_W43,4,"0.126273,0.195575,0.298216,0.379937"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV47a_W43,4,"0.125838,0.181668,0.292582,0.399912"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV47a_W43,4,"0.125928,0.246556,0.290514,0.337002"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV47a_W43,4,"0.150628,0.220882,0.272753,0.355737"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV47a_W43,4,"0.165892,0.193948,0.277817,0.362342"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV47a_W43,4,"0.132980,0.199627,0.297343,0.370050"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV47a_W43,4,"0.138712,0.201825,0.282404,0.377059"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV47a_W43,4,"0.164924,0.202070,0.278363,0.354643"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV47a_W43,4,"0.142599,0.214066,0.279195,0.364139"
RACExRELIG,RACExRELIG :: White | Other,RACESURV47a_W43,4,"0.152024,0.214388,0.268903,0.364686"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV47a_W43,4,"0.161182,0.205351,0.261624,0.371843"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV47a_W43,4,"0.161853,0.192205,0.254631,0.391311"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV47b_W43,4,"0.221207,0.242949,0.273154,0.262690"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV47b_W43,4,"0.178921,0.233357,0.297305,0.290417"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV47b_W43,4,"0.172648,0.239698,0.303006,0.284648"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV47b_W43,4,"0.187355,0.215644,0.285682,0.311319"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV47b_W43,4,"0.192456,0.204869,0.277843,0.324832"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV47b_W43,4,"0.156805,0.252538,0.302249,0.288408"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV47b_W43,4,"0.170107,0.232508,0.289361,0.308024"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV47b_W43,4,"0.168175,0.219341,0.288319,0.324165"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV47b_W43,4,"0.180449,0.248579,0.302195,0.268778"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV47b_W43,4,"0.151986,0.237246,0.326821,0.283947"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV47b_W43,4,"0.155708,0.262807,0.314539,0.266946"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV47b_W43,4,"0.168511,0.237639,0.300404,0.293445"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV47b_W43,4,"0.170175,0.225445,0.301009,0.303370"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV47b_W43,4,"0.165923,0.286689,0.282244,0.265144"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV47b_W43,4,"0.185888,0.258080,0.272587,0.283445"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV47b_W43,4,"0.211850,0.241941,0.269904,0.276305"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV47b_W43,4,"0.175080,0.243075,0.290922,0.290922"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV47b_W43,4,"0.180978,0.249308,0.275958,0.293756"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV47b_W43,4,"0.206470,0.254956,0.269287,0.269287"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV47b_W43,4,"0.182645,0.253578,0.274183,0.289595"
RACExRELIG,RACExRELIG :: White | Other,RACESURV47b_W43,4,"0.189721,0.251340,0.269648,0.289290"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV47b_W43,4,"0.195048,0.242741,0.262466,0.299745"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV47b_W43,4,"0.197987,0.235115,0.260249,0.306648"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV47e_W43,4,"0.300996,0.289465,0.232592,0.176947"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV47e_W43,4,"0.252608,0.314375,0.246756,0.186261"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV47e_W43,4,"0.242558,0.342062,0.240671,0.174708"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV47e_W43,4,"0.250355,0.290417,0.248407,0.210820"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV47e_W43,4,"0.263191,0.295913,0.235923,0.204973"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV47e_W43,4,"0.216684,0.360054,0.243625,0.179637"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV47e_W43,4,"0.225329,0.307989,0.253345,0.213338"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV47e_W43,4,"0.231886,0.316950,0.244920,0.206244"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV47e_W43,4,"0.231650,0.319111,0.264552,0.184687"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV47e_W43,4,"0.206593,0.330135,0.273691,0.189581"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV47e_W43,4,"0.210641,0.372586,0.250142,0.166631"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV47e_W43,4,"0.221871,0.320309,0.257375,0.200444"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV47e_W43,4,"0.227647,0.326089,0.250021,0.196244"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV47e_W43,4,"0.207538,0.367097,0.246457,0.178909"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV47e_W43,4,"0.223799,0.310714,0.253598,0.211889"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV47e_W43,4,"0.256188,0.288040,0.248306,0.207467"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV47e_W43,4,"0.220620,0.303917,0.259954,0.215509"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV47e_W43,4,"0.233446,0.319083,0.244649,0.202821"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV47e_W43,4,"0.250306,0.299577,0.242605,0.207511"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV47e_W43,4,"0.231027,0.323264,0.240230,0.205479"
RACExRELIG,RACExRELIG :: White | Other,RACESURV47e_W43,4,"0.227457,0.298987,0.247869,0.225687"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV47e_W43,4,"0.240789,0.290447,0.240789,0.227975"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV47e_W43,4,"0.251790,0.296681,0.231055,0.220474"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV4_W43,3,"0.754084,0.086612,0.159304"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV4_W43,3,"0.766912,0.086720,0.146368"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV4_W43,3,"0.752280,0.081170,0.166550"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV4_W43,3,"0.761255,0.084086,0.154658"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV4_W43,3,"0.795031,0.070014,0.134955"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV4_W43,3,"0.725608,0.095179,0.179213"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV4_W43,3,"0.724312,0.099569,0.176119"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV4_W43,3,"0.776325,0.081187,0.142488"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV4_W43,3,"0.654101,0.126803,0.219096"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV4_W43,3,"0.699981,0.111622,0.188397"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV4_W43,3,"0.722046,0.092518,0.185437"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV4_W43,3,"0.730250,0.093569,0.176181"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV4_W43,3,"0.766523,0.080162,0.153314"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV4_W43,3,"0.680573,0.110236,0.209191"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV4_W43,3,"0.649036,0.131860,0.219105"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV4_W43,3,"0.614404,0.150566,0.235030"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV4_W43,3,"0.649314,0.141525,0.209161"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV4_W43,3,"0.674817,0.131845,0.193338"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV4_W43,3,"0.670700,0.131041,0.198259"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV4_W43,3,"0.634065,0.130847,0.235089"
RACExRELIG,RACExRELIG :: White | Other,RACESURV4_W43,3,"0.602393,0.152309,0.245298"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV4_W43,3,"0.627841,0.141189,0.230970"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV4_W43,3,"0.696261,0.111899,0.191840"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV50_W43,2,"0.724870,0.275130"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV50_W43,2,"0.694303,0.305697"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV50_W43,2,"0.697609,0.302391"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV50_W43,2,"0.677474,0.322526"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV50_W43,2,"0.685949,0.314051"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV50_W43,2,"0.663669,0.336331"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV50_W43,2,"0.653127,0.346873"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV50_W43,2,"0.665411,0.334589"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV50_W43,2,"0.647798,0.352202"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV50_W43,2,"0.667148,0.332852"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV50_W43,2,"0.667148,0.332852"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV50_W43,2,"0.658418,0.341583"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV50_W43,2,"0.667148,0.332852"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV50_W43,2,"0.660172,0.339828"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV50_W43,2,"0.637031,0.362969"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV50_W43,2,"0.629775,0.370225"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV50_W43,2,"0.633410,0.366590"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV50_W43,2,"0.644225,0.355775"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV50_W43,2,"0.640636,0.359364"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV50_W43,2,"0.640636,0.359364"
RACExRELIG,RACExRELIG :: White | Other,RACESURV50_W43,2,"0.624294,0.375706"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV50_W43,2,"0.635222,0.364778"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV50_W43,2,"0.649579,0.350421"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV51_W43,3,"0.685331,0.085112,0.229557"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV51_W43,3,"0.658390,0.099402,0.242208"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV51_W43,3,"0.656214,0.088809,0.254977"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV51_W43,3,"0.592072,0.126059,0.281869"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV51_W43,3,"0.603902,0.115257,0.280841"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV51_W43,3,"0.603585,0.109066,0.287350"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV51_W43,3,"0.543171,0.147339,0.309490"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV51_W43,3,"0.551776,0.136279,0.311946"
RACExRELIG,RACExRELIG :: Hispanic | Agnostic,RACESURV51_W43,3,"0.546306,0.158984,0.294710"
RACExRELIG,RACExRELIG :: Hispanic | Atheist,RACESURV51_W43,3,"0.572070,0.138018,0.289911"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV51_W43,3,"0.607107,0.110562,0.282331"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV51_W43,3,"0.556629,0.140738,0.302634"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV51_W43,3,"0.557123,0.137600,0.305278"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV51_W43,3,"0.612959,0.110759,0.276282"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV51_W43,3,"0.528714,0.167672,0.303615"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV51_W43,3,"0.525006,0.175855,0.299139"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV51_W43,3,"0.528145,0.166188,0.305667"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV51_W43,3,"0.547056,0.155515,0.297429"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV51_W43,3,"0.523561,0.168653,0.307786"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV51_W43,3,"0.541505,0.140161,0.318334"
RACExRELIG,RACExRELIG :: White | Other,RACESURV51_W43,3,"0.535461,0.157050,0.307489"
RACExRELIG,RACExRELIG :: White | Protestant,RACESURV51_W43,3,"0.495067,0.175148,0.329786"
RACExRELIG,RACExRELIG :: White | Roman Catholic,RACESURV51_W43,3,"0.511327,0.155946,0.332727"
RACExRELIG,RACExRELIG :: Asian | Agnostic,RACESURV52MOD_W92,4,"0.255116,0.162162,0.289085,0.293637"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV52MOD_W92,4,"0.233145,0.188806,0.287895,0.290153"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV52MOD_W92,4,"0.220298,0.171568,0.285087,0.323046"
RACExRELIG,RACExRELIG :: Asian | Protestant,RACESURV52MOD_W92,4,"0.241121,0.175035,0.266897,0.316947"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV52MOD_W92,4,"0.249738,0.162507,0.251696,0.336059"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV52MOD_W92,4,"0.215850,0.189005,0.285955,0.309191"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV52MOD_W92,4,"0.237891,0.194161,0.269566,0.298382"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV52MOD_W92,4,"0.240689,0.183106,0.262288,0.313917"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV52MOD_W92,4,"0.214872,0.183790,0.298320,0.303018"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,RACESURV52MOD_W92,4,"0.233095,0.188766,0.281167,0.296971"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV52MOD_W92,4,"0.237764,0.180881,0.273665,0.307690"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,RACESURV52MOD_W92,4,"0.219843,0.188042,0.284498,0.307616"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,RACESURV52MOD_W92,4,"0.243182,0.198479,0.265005,0.293334"
RACExRELIG,RACExRELIG :: Other | Protestant,RACESURV52MOD_W92,4,"0.250885,0.207991,0.256834,0.284290"
RACExRELIG,RACExRELIG :: Refused | Protestant,RACESURV52MOD_W92,4,"0.250520,0.206072,0.250520,0.292888"
RACExRELIG,RACExRELIG :: White | Agnostic,RACESURV52MOD_W92,4,"0.262692,0.192190,0.256607,0.288511"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV52MOD_W92,4,"0.235865,0.208150,0.271479,0.284507"
RACExRELIG,RACExRELIG :: White | Buddhist,RACESURV52MOD_W92,4,"0.227134,0.205199,0.289376,0.278291"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV52MOD_W92,4,"0.242924,0.201391,0.262663,0.293022"
RACExRELIG,RACExRELIG :: White | Mormon,RACESURV52MOD_W92,4,"0.248332,0.194918,0.266421,0.290329"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV52MOD_W92,4,"0.233617,0.192168,0.264723,0.309492"
RACExRELIG,RACExRELIG :: White | Orthodox,RACESURV52MOD_W92,4,"0.254586,0.212714,0.248688,0.284011"
RACExRELIG,RACExRELIG :: White | Other,RACESURV52MOD_W92,4,"0.251822,0.208767,0.251822,0.287589"
