ty,gk,qk,n_opt,mouth_pred
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RQ1_F1A_W42,3,"0.427154,0.180868,0.391978"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RQ1_F1A_W42,3,"0.628285,0.136942,0.234773"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RQ1_F1A_W42,3,"0.540491,0.161022,0.298487"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RQ1_F1A_W42,3,"0.757823,0.094114,0.148063"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RQ1_F1A_W42,3,"0.665964,0.126112,0.207924"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RQ1_F1A_W42,3,"0.664085,0.131792,0.204123"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RQ1_F1A_W42,3,"0.703909,0.116719,0.179372"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RQ1_F1A_W42,3,"0.591819,0.149635,0.258546"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RQ1_F1A_W42,3,"0.636752,0.143193,0.220055"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RQ1_F1A_W42,3,"0.582366,0.159210,0.258424"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RQ1_F1A_W42,3,"0.577201,0.166668,0.256131"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RQ1_F1A_W42,3,"0.606244,0.154485,0.239271"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RQ1_F1A_W42,3,"0.490377,0.180400,0.329223"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RQ1_F1A_W42,3,"0.304324,0.186029,0.509647"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RQ3_F1Ac_W42,2,"0.744656,0.255344"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RQ3_F1Ac_W42,2,"0.647798,0.352202"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RQ3_F1Ac_W42,2,"0.644225,0.355775"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RQ3_F1Ac_W42,2,"0.653127,0.346873"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RQ3_F1Ac_W42,2,"0.600188,0.399812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RQ3_F1Ac_W42,2,"0.670608,0.329392"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RQ3_F1Ac_W42,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RQ3_F1Ac_W42,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RQ3_F1Ac_W42,2,"0.635222,0.364778"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RQ3_F1Ac_W42,2,"0.575588,0.424412"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RQ3_F1Ac_W42,2,"0.658418,0.341583"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RQ3_F1Ac_W42,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RQ3_F1Ac_W42,2,"0.649579,0.350421"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RQ3_F1Ac_W42,2,"0.637031,0.362969"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RQ3_F1Ac_W42,2,"0.586996,0.413004"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RQ3_F1Ac_W42,2,"0.537041,0.462959"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RQ3_F1Ac_W42,2,"0.605799,0.394201"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RQ3_F1Ac_W42,2,"0.581303,0.418697"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RQ3_F1Ac_W42,2,"0.680879,0.319121"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RQ3_F1Ac_W42,2,"0.613237,0.386763"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RQ3_F1Ac_W42,2,"0.620622,0.379378"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RQ3_F1Ac_W42,2,"0.646014,0.353986"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RQ3_F1Ac_W42,2,"0.596433,0.403567"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RQ3_F1Ac_W42,2,"0.624294,0.375706"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RQ3_F1Ac_W42,2,"0.579400,0.420600"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RQ3_F1Ac_W42,2,"0.581303,0.418697"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RQ3_F1Ac_W42,2,"0.596433,0.403567"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RQ3_F1Ac_W42,2,"0.566019,0.433981"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RQ3_F1Ac_W42,2,"0.542863,0.457137"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RQ3_F1Cb_W42,2,"0.697609,0.302391"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RQ3_F1Cb_W42,2,"0.605799,0.394201"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RQ3_F1Cb_W42,2,"0.603932,0.396068"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RQ3_F1Cb_W42,2,"0.603932,0.396068"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RQ3_F1Cb_W42,2,"0.548674,0.451327"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RQ3_F1Cb_W42,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RQ3_F1Cb_W42,2,"0.603932,0.396068"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RQ3_F1Cb_W42,2,"0.596433,0.403567"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RQ3_F1Cb_W42,2,"0.596433,0.403567"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RQ3_F1Cb_W42,2,"0.537041,0.462959"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RQ3_F1Cb_W42,2,"0.615088,0.384912"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RQ3_F1Cb_W42,2,"0.585101,0.414899"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RQ3_F1Cb_W42,2,"0.602062,0.397938"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RQ3_F1Cb_W42,2,"0.588889,0.411111"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RQ3_F1Cb_W42,2,"0.533154,0.466846"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RQ3_F1Cb_W42,2,"0.500000,0.500000"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RQ3_F1Cb_W42,2,"0.564098,0.435902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RQ3_F1Cb_W42,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RQ3_F1Cb_W42,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RQ3_F1Cb_W42,2,"0.573678,0.426322"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RQ3_F1Cb_W42,2,"0.583203,0.416797"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RQ3_F1Cb_W42,2,"0.598312,0.401688"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RQ3_F1Cb_W42,2,"0.537041,0.462959"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RQ3_F1Cb_W42,2,"0.585101,0.414899"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RQ3_F1Cb_W42,2,"0.540924,0.459076"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RQ3_F1Cb_W42,2,"0.550607,0.449393"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RQ3_F1Cb_W42,2,"0.556400,0.443600"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RQ3_F1Cb_W42,2,"0.505859,0.494141"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RQ3_F1Cb_W42,2,"0.472683,0.527317"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RQ4_F1Bc_W42,4,"0.589219,0.186860,0.125452,0.098468"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RQ4_F1Bc_W42,4,"0.438311,0.270036,0.168984,0.122669"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RQ4_F1Bc_W42,4,"0.448323,0.255447,0.175566,0.120664"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RQ4_F1Bc_W42,4,"0.464870,0.246891,0.149747,0.138493"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RQ4_F1Bc_W42,4,"0.427195,0.243408,0.164698,0.164698"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RQ4_F1Bc_W42,4,"0.514010,0.226316,0.144983,0.114691"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RQ4_F1Bc_W42,4,"0.424790,0.285191,0.172977,0.117042"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RQ4_F1Bc_W42,4,"0.420100,0.275508,0.184968,0.119424"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RQ4_F1Bc_W42,4,"0.439328,0.264392,0.159114,0.137165"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RQ4_F1Bc_W42,4,"0.390732,0.262325,0.178890,0.168052"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RQ4_F1Bc_W42,4,"0.469548,0.237955,0.166120,0.126377"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RQ4_F1Bc_W42,4,"0.385776,0.293483,0.189487,0.131254"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RQ4_F1Bc_W42,4,"0.419936,0.273257,0.189280,0.117527"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RQ4_F1Bc_W42,4,"0.414111,0.273711,0.171284,0.140894"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RQ4_F1Bc_W42,4,"0.375330,0.268236,0.187259,0.169175"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RQ4_F1Bc_W42,4,"0.339331,0.281316,0.194862,0.184491"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RQ4_F1Bc_W42,4,"0.359509,0.288874,0.196995,0.154623"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RQ4_F1Bc_W42,4,"0.350634,0.260569,0.193639,0.195157"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RQ4_F1Bc_W42,4,"0.503142,0.225019,0.147571,0.124267"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RQ4_F1Bc_W42,4,"0.397551,0.284117,0.182012,0.136321"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RQ4_F1Bc_W42,4,"0.410333,0.271213,0.189337,0.129117"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RQ4_F1Bc_W42,4,"0.427506,0.261329,0.162263,0.148901"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RQ4_F1Bc_W42,4,"0.402600,0.244189,0.180054,0.173156"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RQ4_F1Bc_W42,4,"0.422602,0.256321,0.176167,0.144911"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RQ4_F1Bc_W42,4,"0.351736,0.300856,0.197306,0.150102"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RQ4_F1Bc_W42,4,"0.360692,0.289824,0.207128,0.142357"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RQ4_F1Bc_W42,4,"0.372968,0.283739,0.180355,0.162938"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RQ4_F1Bc_W42,4,"0.341369,0.278618,0.191491,0.188522"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RQ4_F1Bc_W42,4,"0.308283,0.267841,0.206972,0.216904"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RQ4_F1Ce_W42,4,"0.813814,0.079951,0.058494,0.047741"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RQ4_F1Ce_W42,4,"0.701719,0.136034,0.092767,0.069480"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RQ4_F1Ce_W42,4,"0.706488,0.125681,0.097880,0.069952"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RQ4_F1Ce_W42,4,"0.732611,0.112350,0.077217,0.077822"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RQ4_F1Ce_W42,4,"0.665242,0.136212,0.098110,0.100436"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RQ4_F1Ce_W42,4,"0.784350,0.091507,0.069073,0.055070"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RQ4_F1Ce_W42,4,"0.700558,0.140120,0.092614,0.066707"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RQ4_F1Ce_W42,4,"0.693870,0.133466,0.102332,0.070332"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RQ4_F1Ce_W42,4,"0.726227,0.115807,0.080217,0.077749"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RQ4_F1Ce_W42,4,"0.632290,0.151360,0.109020,0.107330"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RQ4_F1Ce_W42,4,"0.727636,0.116032,0.087585,0.068747"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RQ4_F1Ce_W42,4,"0.650068,0.161815,0.108637,0.079481"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RQ4_F1Ce_W42,4,"0.678946,0.141207,0.106589,0.073257"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RQ4_F1Ce_W42,4,"0.680846,0.138322,0.093593,0.087239"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RQ4_F1Ce_W42,4,"0.592895,0.169867,0.121399,0.115839"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RQ4_F1Ce_W42,4,"0.466268,0.223718,0.151375,0.158640"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RQ4_F1Ce_W42,4,"0.581850,0.187429,0.128818,0.101903"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RQ4_F1Ce_W42,4,"0.519700,0.192687,0.139875,0.147738"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RQ4_F1Ce_W42,4,"0.760460,0.099751,0.075886,0.063903"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RQ4_F1Ce_W42,4,"0.650736,0.159470,0.107063,0.082732"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RQ4_F1Ce_W42,4,"0.656241,0.146427,0.115833,0.081499"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RQ4_F1Ce_W42,4,"0.685189,0.130771,0.090582,0.093458"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RQ4_F1Ce_W42,4,"0.602082,0.157063,0.119487,0.121368"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RQ4_F1Ce_W42,4,"0.646534,0.155984,0.107206,0.090276"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RQ4_F1Ce_W42,4,"0.559789,0.209178,0.129881,0.101152"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RQ4_F1Ce_W42,4,"0.558876,0.197723,0.142414,0.100987"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RQ4_F1Ce_W42,4,"0.589938,0.181332,0.114365,0.114365"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RQ4_F1Ce_W42,4,"0.509520,0.210747,0.137135,0.142598"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RQ4_F1Ce_W42,4,"0.385632,0.245122,0.173818,0.195429"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RQ5_F1A_W42,4,"0.483918,0.265165,0.157105,0.093812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RQ5_F1A_W42,4,"0.400391,0.302231,0.192110,0.105268"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RQ5_F1A_W42,4,"0.381391,0.321163,0.194795,0.102650"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RQ5_F1A_W42,4,"0.406998,0.312056,0.176420,0.104526"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RQ5_F1A_W42,4,"0.430389,0.271443,0.173893,0.124276"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RQ5_F1A_W42,4,"0.448139,0.280439,0.171429,0.099993"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RQ5_F1A_W42,4,"0.407686,0.295949,0.194088,0.102277"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RQ5_F1A_W42,4,"0.378106,0.320895,0.200811,0.100188"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RQ5_F1A_W42,4,"0.408979,0.306311,0.182907,0.101803"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RQ5_F1A_W42,4,"0.410249,0.273285,0.186364,0.130103"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RQ5_F1A_W42,4,"0.420593,0.298245,0.178090,0.103071"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RQ5_F1A_W42,4,"0.382990,0.317510,0.195612,0.103889"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RQ5_F1A_W42,4,"0.384550,0.326364,0.193364,0.095722"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RQ5_F1A_W42,4,"0.391268,0.326917,0.180541,0.101274"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RQ5_F1A_W42,4,"0.402641,0.287755,0.182908,0.126697"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RQ5_F1A_W42,4,"0.356997,0.282408,0.203411,0.157184"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RQ5_F1A_W42,4,"0.372643,0.308932,0.207407,0.111017"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RQ5_F1A_W42,4,"0.398126,0.277937,0.189536,0.134401"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RQ5_F1A_W42,4,"0.462316,0.278227,0.161025,0.098433"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RQ5_F1A_W42,4,"0.400660,0.302434,0.190743,0.106164"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RQ5_F1A_W42,4,"0.381696,0.321420,0.194951,0.101933"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RQ5_F1A_W42,4,"0.412332,0.308822,0.174592,0.104254"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RQ5_F1A_W42,4,"0.452274,0.257698,0.166382,0.123645"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RQ5_F1A_W42,4,"0.399018,0.294217,0.184117,0.122648"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RQ5_F1A_W42,4,"0.363237,0.305876,0.205356,0.125531"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RQ5_F1A_W42,4,"0.348174,0.324533,0.207904,0.119389"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RQ5_F1A_W42,4,"0.372053,0.313300,0.190026,0.124622"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RQ5_F1A_W42,4,"0.388943,0.284557,0.182294,0.144206"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RQ5_F1A_W42,4,"0.376230,0.252589,0.190664,0.180517"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",S7_W29,2,"0.665411,0.334589"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",S7_W29,2,"0.585101,0.414899"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",S7_W29,2,"0.577495,0.422505"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",S7_W29,2,"0.585101,0.414899"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",S7_W29,2,"0.511717,0.488283"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",S7_W29,2,"0.607663,0.392337"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",S7_W29,2,"0.592667,0.407333"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",S7_W29,2,"0.577495,0.422505"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",S7_W29,2,"0.588889,0.411111"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",S7_W29,2,"0.503906,0.496094"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,S7_W29,2,"0.496094,0.503906"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",S7_W29,2,"0.585101,0.414899"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",S7_W29,2,"0.571767,0.428233"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",S7_W29,2,"0.592667,0.407333"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",S7_W29,2,"0.571767,0.428233"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",S7_W29,2,"0.492188,0.507812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",S7_W29,2,"0.480479,0.519521"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",S7_W29,2,"0.607663,0.392337"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",S7_W29,2,"0.573678,0.426322"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",S7_W29,2,"0.569853,0.430147"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",S7_W29,2,"0.583203,0.416797"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",S7_W29,2,"0.503906,0.496094"
