ty,gk,qk,n_opt,mouth_pred
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,ADKIDS_W50,3,"0.329804,0.262943,0.407253"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RACESURV5c_W43,5,"0.238874,0.209165,0.190447,0.168069,0.193446"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RACESURV5c_W43,5,"0.214698,0.213027,0.192454,0.158308,0.221513"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RACESURV5c_W43,5,"0.241543,0.195607,0.180907,0.175341,0.206602"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RACESURV5c_W43,5,"0.243799,0.191360,0.178367,0.181176,0.205299"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RACESURV5c_W43,5,"0.219640,0.219640,0.214552,0.175112,0.171056"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RACESURV5c_W43,5,"0.212097,0.232943,0.215437,0.169098,0.170425"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RACESURV5c_W43,5,"0.195587,0.243412,0.213139,0.147637,0.200225"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Refused,RACESURV5c_W43,5,"0.202966,0.224663,0.199820,0.169585,0.202966"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RACESURV5c_W43,5,"0.224178,0.218985,0.196297,0.173232,0.187308"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RACESURV5c_W43,5,"0.224732,0.216123,0.193731,0.183421,0.181993"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Conservative,RACESURV5c_W43,5,"0.236320,0.195916,0.191378,0.174251,0.202135"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Liberal,RACESURV5c_W43,5,"0.227778,0.205781,0.194829,0.170598,0.201014"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Moderate,RACESURV5c_W43,5,"0.209264,0.210905,0.195056,0.156732,0.228043"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RACESURV5c_W43,5,"0.238515,0.188681,0.181453,0.175870,0.215481"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RACESURV5c_W43,5,"0.235810,0.200130,0.188004,0.171180,0.204876"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RACESURV5c_W43,5,"0.218169,0.204951,0.188074,0.158374,0.230433"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RACESURV5c_W43,5,"0.227477,0.187117,0.171708,0.177159,0.236538"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RACESURV5c_W43,5,"0.244999,0.184935,0.168385,0.175093,0.226587"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RACESURV5c_W43,5,"0.247899,0.182789,0.166432,0.177165,0.225715"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,RACESURV5l_W43,5,"0.315337,0.162322,0.179674,0.220141,0.122527"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,RACESURV5l_W43,5,"0.245209,0.171184,0.203286,0.249071,0.131251"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,RACESURV5l_W43,5,"0.228011,0.186098,0.205991,0.228011,0.151888"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,RACESURV5l_W43,5,"0.241035,0.159314,0.176345,0.268894,0.154413"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,RACESURV5l_W43,5,"0.230940,0.184122,0.208637,0.247763,0.128538"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RACESURV5l_W43,5,"0.243118,0.187867,0.201552,0.239349,0.128114"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RACESURV5l_W43,5,"0.217906,0.196862,0.211202,0.226587,0.147443"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RACESURV5l_W43,5,"0.229210,0.173017,0.199141,0.261766,0.136867"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RACESURV5l_W43,5,"0.226693,0.167153,0.186472,0.275588,0.144095"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RACESURV5l_W43,5,"0.223244,0.182207,0.211363,0.252969,0.130217"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RACESURV5l_W43,5,"0.217916,0.180659,0.214538,0.258782,0.128106"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RACESURV5l_W43,5,"0.219192,0.196483,0.207527,0.226150,0.150648"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Refused,RACESURV5l_W43,5,"0.219784,0.185077,0.198559,0.239507,0.157073"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RACESURV5l_W43,5,"0.225769,0.174461,0.197690,0.261897,0.140183"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RACESURV5l_W43,5,"0.223308,0.169884,0.186581,0.271473,0.148755"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Conservative,RACESURV5l_W43,5,"0.243723,0.182540,0.200481,0.234386,0.138869"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Liberal,RACESURV5l_W43,5,"0.235721,0.183580,0.206404,0.235721,0.138573"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Moderate,RACESURV5l_W43,5,"0.226973,0.198744,0.205053,0.208282,0.160948"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RACESURV5l_W43,5,"0.242047,0.179874,0.192976,0.238294,0.146809"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RACESURV5l_W43,5,"0.239116,0.183337,0.198234,0.235409,0.143903"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RACESURV5l_W43,5,"0.229657,0.197977,0.197977,0.214064,0.160326"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RACESURV5l_W43,5,"0.243566,0.181003,0.179594,0.221769,0.174069"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RACESURV5l_W43,5,"0.246879,0.172349,0.176436,0.241160,0.163177"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RACESURV5l_W43,5,"0.251189,0.169963,0.168641,0.241566,0.168641"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,RACESURV6_W43,2,"0.674050,0.325950"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,RACESURV6_W43,2,"0.670608,0.329392"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,RACESURV6_W43,2,"0.644225,0.355775"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,RACESURV6_W43,2,"0.633410,0.366590"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,RACESURV6_W43,2,"0.624294,0.375706"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RACESURV6_W43,2,"0.642432,0.357568"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RACESURV6_W43,2,"0.620622,0.379378"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RACESURV6_W43,2,"0.615088,0.384912"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RACESURV6_W43,2,"0.620622,0.379378"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RACESURV6_W43,2,"0.626124,0.373876"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RACESURV6_W43,2,"0.647798,0.352202"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RACESURV6_W43,2,"0.633410,0.366590"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Refused,RACESURV6_W43,2,"0.624294,0.375706"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RACESURV6_W43,2,"0.618780,0.381220"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RACESURV6_W43,2,"0.616936,0.383064"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Conservative,RACESURV6_W43,2,"0.616936,0.383064"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Liberal,RACESURV6_W43,2,"0.640636,0.359364"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Moderate,RACESURV6_W43,2,"0.611382,0.388618"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RACESURV6_W43,2,"0.611382,0.388618"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RACESURV6_W43,2,"0.629775,0.370225"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RACESURV6_W43,2,"0.607663,0.392337"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RACESURV6_W43,2,"0.607663,0.392337"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RACESURV6_W43,2,"0.596433,0.403567"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RACESURV6_W43,2,"0.596433,0.403567"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,RACESURV7_W43,4,"0.335816,0.236276,0.249557,0.178351"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,RACESURV7_W43,4,"0.281289,0.262190,0.260150,0.196371"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,RACESURV7_W43,4,"0.241610,0.289169,0.278091,0.191129"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,RACESURV7_W43,4,"0.332452,0.209675,0.214647,0.243227"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,RACESURV7_W43,4,"0.257639,0.267902,0.265817,0.208642"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RACESURV7_W43,4,"0.247006,0.295627,0.264999,0.192368"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RACESURV7_W43,4,"0.211348,0.314802,0.284400,0.189451"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RACESURV7_W43,4,"0.290277,0.246355,0.242536,0.220831"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RACESURV7_W43,4,"0.289350,0.243657,0.227113,0.239880"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RACESURV7_W43,4,"0.250030,0.264084,0.270347,0.215539"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RACESURV7_W43,4,"0.237761,0.286794,0.273661,0.201785"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RACESURV7_W43,4,"0.210286,0.318153,0.287427,0.184133"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Refused,RACESURV7_W43,4,"0.208188,0.255077,0.269415,0.267319"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RACESURV7_W43,4,"0.288294,0.240879,0.242768,0.228059"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RACESURV7_W43,4,"0.285582,0.238613,0.227686,0.248118"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Conservative,RACESURV7_W43,4,"0.266034,0.255843,0.255843,0.222280"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Liberal,RACESURV7_W43,4,"0.260382,0.270755,0.256345,0.212518"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Moderate,RACESURV7_W43,4,"0.226557,0.295486,0.273280,0.204677"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RACESURV7_W43,4,"0.267270,0.251077,0.253046,0.228608"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RACESURV7_W43,4,"0.262087,0.268302,0.254024,0.215587"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RACESURV7_W43,4,"0.233412,0.288225,0.270762,0.207601"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RACESURV7_W43,4,"0.238773,0.233242,0.244435,0.283550"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RACESURV7_W43,4,"0.307950,0.216670,0.220082,0.255299"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RACESURV7_W43,4,"0.303860,0.215469,0.204002,0.276668"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,RACESURV8_W43,4,"0.380522,0.220229,0.238125,0.161123"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,RACESURV8_W43,4,"0.267319,0.257078,0.284559,0.191044"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,RACESURV8_W43,4,"0.257204,0.298362,0.307833,0.136600"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,RACESURV8_W43,4,"0.254419,0.196600,0.258426,0.290556"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,RACESURV8_W43,4,"0.249223,0.259151,0.291371,0.200256"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RACESURV8_W43,4,"0.203733,0.272019,0.320516,0.203733"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RACESURV8_W43,4,"0.198895,0.312906,0.335700,0.152498"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RACESURV8_W43,4,"0.210010,0.208375,0.305562,0.276053"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RACESURV8_W43,4,"0.192207,0.204604,0.286292,0.316897"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RACESURV8_W43,4,"0.245210,0.261025,0.302794,0.190970"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RACESURV8_W43,4,"0.198342,0.264822,0.340038,0.196799"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RACESURV8_W43,4,"0.190743,0.316948,0.359149,0.133160"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Refused,RACESURV8_W43,4,"0.177111,0.247823,0.344069,0.230997"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RACESURV8_W43,4,"0.210969,0.212624,0.311792,0.264615"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RACESURV8_W43,4,"0.199845,0.209435,0.293053,0.297668"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Conservative,RACESURV8_W43,4,"0.251301,0.255259,0.291514,0.201926"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Liberal,RACESURV8_W43,4,"0.201167,0.262372,0.323986,0.212475"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Moderate,RACESURV8_W43,4,"0.193166,0.313540,0.341676,0.151618"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RACESURV8_W43,4,"0.277948,0.253074,0.277948,0.191030"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RACESURV8_W43,4,"0.237043,0.264441,0.302001,0.196516"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RACESURV8_W43,4,"0.231195,0.308686,0.320983,0.139136"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RACESURV8_W43,4,"0.218146,0.232215,0.300509,0.249130"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RACESURV8_W43,4,"0.251562,0.191378,0.272003,0.285057"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RACESURV8_W43,4,"0.231231,0.188725,0.253957,0.326087"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,RACESURV9_W43,5,"0.228471,0.198499,0.241314,0.167153,0.164562"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,RACESURV9_W43,5,"0.175322,0.195586,0.269431,0.168606,0.191055"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,RACESURV9_W43,5,"0.145690,0.205455,0.287483,0.152681,0.208691"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,RACESURV9_W43,5,"0.185337,0.186791,0.230656,0.183895,0.213322"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,RACESURV9_W43,5,"0.191030,0.209806,0.245288,0.167272,0.186605"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RACESURV9_W43,5,"0.174264,0.210203,0.269906,0.158669,0.186958"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RACESURV9_W43,5,"0.144960,0.214236,0.281608,0.144960,0.214236"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RACESURV9_W43,5,"0.177856,0.206317,0.246929,0.165780,0.203118"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RACESURV9_W43,5,"0.180967,0.198754,0.236026,0.172680,0.211572"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RACESURV9_W43,5,"0.182002,0.211126,0.254667,0.164425,0.187780"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RACESURV9_W43,5,"0.161551,0.199489,0.281325,0.156581,0.201054"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RACESURV9_W43,5,"0.132016,0.210961,0.309353,0.138351,0.209319"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Refused,RACESURV9_W43,5,"0.161411,0.212171,0.270312,0.155227,0.200879"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RACESURV9_W43,5,"0.171126,0.206417,0.256890,0.160758,0.204810"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RACESURV9_W43,5,"0.172987,0.199107,0.245865,0.165066,0.216975"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Conservative,RACESURV9_W43,5,"0.176422,0.209506,0.243032,0.163164,0.207876"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Liberal,RACESURV9_W43,5,"0.157874,0.194948,0.264389,0.156645,0.226144"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Other | Moderate,RACESURV9_W43,5,"0.131132,0.211192,0.271176,0.139590,0.246909"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RACESURV9_W43,5,"0.193300,0.207380,0.234993,0.155321,0.209007"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RACESURV9_W43,5,"0.178649,0.199298,0.253912,0.145809,0.222332"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RACESURV9_W43,5,"0.149807,0.209617,0.269154,0.130154,0.241268"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RACESURV9_W43,5,"0.180563,0.204605,0.239207,0.147371,0.228253"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RACESURV9_W43,5,"0.185018,0.201622,0.233885,0.151008,0.228467"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RACESURV9_W43,5,"0.187215,0.196200,0.224067,0.153999,0.238518"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,RELIG_GOV_W92,2,"0.741674,0.258326"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,RELIG_GOV_W92,2,"0.834407,0.165593"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,RELIG_GOV_W92,2,"0.827828,0.172172"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,RELIG_GOV_W92,2,"0.684264,0.315736"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,RELIG_GOV_W92,2,"0.710628,0.289372"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,RELIG_GOV_W92,2,"0.747616,0.252384"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,RELIG_GOV_W92,2,"0.644225,0.355775"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,RELIG_GOV_W92,2,"0.644225,0.355775"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,RELIG_GOV_W92,2,"0.710628,0.289372"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,RELIG_GOV_W92,2,"0.771843,0.228156"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,RELIG_GOV_W92,2,"0.767690,0.232310"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very conservative,RELIG_GOV_W92,2,"0.653127,0.346873"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,RELIG_GOV_W92,2,"0.646014,0.353986"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,RELIG_GOV_W92,2,"0.672332,0.327668"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,RELIG_GOV_W92,2,"0.732592,0.267408"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,RELIG_GOV_W92,2,"0.747616,0.252384"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Conservative,RELIG_GOV_W92,2,"0.615088,0.384912"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,RELIG_GOV_W92,2,"0.658418,0.341583"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,RELIG_GOV_W92,2,"0.674050,0.325950"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,RELIG_GOV_W92,2,"0.726426,0.273574"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,RELIG_GOV_W92,2,"0.734120,0.265880"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,RELIG_GOV_W92,2,"0.646014,0.353986"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,RELIG_GOV_W92,2,"0.609524,0.390476"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,RELIG_GOV_W92,2,"0.588889,0.411111"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,REMARR_W50,2,"0.552540,0.447460"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,REMARR_W50,2,"0.552540,0.447460"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,REMARR_W50,2,"0.523420,0.476580"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,REMARR_W50,2,"0.515620,0.484380"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,REMARR_W50,2,"0.494141,0.505859"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,REMARR_W50,2,"0.519521,0.480479"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,REMARR_W50,2,"0.488283,0.511717"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,REMARR_W50,2,"0.478529,0.521471"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,REMARR_W50,2,"0.501953,0.498047"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,REMARR_W50,2,"0.494141,0.505859"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,REMARR_W50,2,"0.505859,0.494141"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,REMARR_W50,2,"0.527317,0.472683"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,REMARR_W50,2,"0.513668,0.486332"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,REMARR_W50,2,"0.501953,0.498047"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,REMARR_W50,2,"0.503906,0.496094"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,REMARR_W50,2,"0.519521,0.480479"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,REMARR_W50,2,"0.494141,0.505859"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,REMARR_W50,2,"0.474631,0.525369"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,REMARR_W50,2,"0.474631,0.525369"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,REMARR_W50,2,"0.490236,0.509764"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,REMARR_W50,2,"0.464902,0.535098"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,REMARR_W50,2,"0.459076,0.540924"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,REMARR_W50,2,"0.490236,0.509764"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,REMARR_W50,2,"0.478529,0.521471"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,REPRSNTDEM_W92,4,"0.293495,0.211396,0.273567,0.221542"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,REPRSNTDEM_W92,4,"0.231654,0.229851,0.286054,0.252442"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,REPRSNTDEM_W92,4,"0.216635,0.276000,0.317674,0.189692"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,REPRSNTDEM_W92,4,"0.231577,0.222705,0.306790,0.238928"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,REPRSNTDEM_W92,4,"0.230343,0.267202,0.275684,0.226771"
