ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ADMISSIONe_W43,3,"0.451430,0.330273,0.218297"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MASC2_W29,4,"0.215544,0.281123,0.287789,0.215544"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MASC2_W29,4,"0.208899,0.268231,0.303946,0.218924"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MASC2_W29,4,"0.244554,0.240762,0.262368,0.252317"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MASC2_W29,4,"0.256108,0.262181,0.252137,0.229574"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MASC2_W29,4,"0.231116,0.257829,0.274458,0.236597"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MASC2_W29,4,"0.261639,0.259603,0.249658,0.229099"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MASC2_W29,4,"0.247304,0.259172,0.261205,0.232320"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MASC2_W29,4,"0.241999,0.251639,0.269969,0.236393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MASC2_W29,4,"0.275721,0.223285,0.235836,0.265158"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MASC2_W29,4,"0.290174,0.254084,0.234990,0.220752"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MASC2_W29,4,"0.263722,0.257612,0.247744,0.230922"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MASC2_W29,4,"0.257661,0.251692,0.259682,0.230966"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MASC2_W29,4,"0.315679,0.220379,0.210287,0.253655"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MESUM1_FA_W29,2,"0.577495,0.422505"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MESUM1_FA_W29,2,"0.523420,0.476580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MESUM1_FA_W29,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MESUM1_FA_W29,2,"0.492188,0.507812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MESUM1_FA_W29,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MESUM1_FA_W29,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MESUM1_FA_W29,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,MESUM1_FA_W29,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MESUM1_FA_W29,2,"0.566019,0.433981"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MESUM1_FA_W29,2,"0.480479,0.519521"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MESUM1_FA_W29,2,"0.457137,0.542863"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MESUM1_FA_W29,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MESUM1_FA_W29,2,"0.501953,0.498047"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MESUM1_FA_W29,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MESUM1_FA_W29,2,"0.480479,0.519521"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MESUM1_FA_W29,2,"0.523420,0.476580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MESUM1_FA_W29,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MESUM1_FA_W29,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MESUM1_FA_W29,2,"0.583203,0.416797"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MESUM1_FA_W29,2,"0.566019,0.433981"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MESUM1_FA_W29,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MESUM1_FA_W29,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MESUM1_FA_W29,2,"0.616936,0.383064"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MESUM1_FB_W29,2,"0.886420,0.113580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MESUM1_FB_W29,2,"0.869715,0.130285"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MESUM1_FB_W29,2,"0.816406,0.183594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MESUM1_FB_W29,2,"0.827828,0.172172"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MESUM1_FB_W29,2,"0.821044,0.178956"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MESUM1_FB_W29,2,"0.773216,0.226784"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MESUM1_FB_W29,2,"0.845942,0.154058"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,MESUM1_FB_W29,2,"0.839734,0.160266"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MESUM1_FB_W29,2,"0.816406,0.183594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MESUM1_FB_W29,2,"0.762070,0.237930"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MESUM1_FB_W29,2,"0.804406,0.195594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MESUM1_FB_W29,2,"0.743168,0.256832"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MESUM1_FB_W29,2,"0.704160,0.295840"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MESUM1_FB_W29,2,"0.762070,0.237930"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MESUM1_FB_W29,2,"0.796925,0.203075"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MESUM1_FB_W29,2,"0.814053,0.185947"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MESUM1_FB_W29,2,"0.798187,0.201813"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MESUM1_FB_W29,2,"0.740174,0.259826"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MESUM1_FB_W29,2,"0.773216,0.226784"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MESUM1_FB_W29,2,"0.835484,0.164516"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MESUM1_FB_W29,2,"0.790530,0.209470"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MESUM1_FB_W29,2,"0.721743,0.278257"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MESUM1_FB_W29,2,"0.800692,0.199308"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MESUM1_FE_W29,2,"0.790530,0.209470"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MESUM1_FE_W29,2,"0.763484,0.236516"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MESUM1_FE_W29,2,"0.721743,0.278257"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MESUM1_FE_W29,2,"0.754915,0.245085"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MESUM1_FE_W29,2,"0.735642,0.264358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MESUM1_FE_W29,2,"0.705785,0.294215"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MESUM1_FE_W29,2,"0.753467,0.246533"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,MESUM1_FE_W29,2,"0.766294,0.233706"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MESUM1_FE_W29,2,"0.774583,0.225417"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MESUM1_FE_W29,2,"0.720172,0.279829"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MESUM1_FE_W29,2,"0.732592,0.267408"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MESUM1_FE_W29,2,"0.692642,0.307358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MESUM1_FE_W29,2,"0.684264,0.315736"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MESUM1_FE_W29,2,"0.699254,0.300746"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MESUM1_FE_W29,2,"0.710628,0.289372"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MESUM1_FE_W29,2,"0.746139,0.253861"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MESUM1_FE_W29,2,"0.720172,0.279829"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MESUM1_FE_W29,2,"0.682574,0.317426"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MESUM1_FE_W29,2,"0.721743,0.278257"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MESUM1_FE_W29,2,"0.785309,0.214691"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MESUM1_FE_W29,2,"0.721743,0.278257"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MESUM1_FE_W29,2,"0.677474,0.322526"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MESUM1_FE_W29,2,"0.756358,0.243642"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MESUM2_FD_W29,2,"0.790530,0.209470"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MESUM2_FD_W29,2,"0.744656,0.255344"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MESUM2_FD_W29,2,"0.692642,0.307358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MESUM2_FD_W29,2,"0.705785,0.294215"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MESUM2_FD_W29,2,"0.692642,0.307358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MESUM2_FD_W29,2,"0.649579,0.350421"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MESUM2_FD_W29,2,"0.710628,0.289372"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,MESUM2_FD_W29,2,"0.680879,0.319121"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MESUM2_FD_W29,2,"0.668880,0.331120"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MESUM2_FD_W29,2,"0.654895,0.345105"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MESUM2_FD_W29,2,"0.661923,0.338077"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MESUM2_FD_W29,2,"0.615088,0.384912"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MESUM2_FD_W29,2,"0.611382,0.388618"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MESUM2_FD_W29,2,"0.649579,0.350421"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MESUM2_FD_W29,2,"0.654895,0.345105"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MESUM2_FD_W29,2,"0.658418,0.341583"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MESUM2_FD_W29,2,"0.633410,0.366590"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MESUM2_FD_W29,2,"0.600188,0.399812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MESUM2_FD_W29,2,"0.626124,0.373876"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MESUM2_FD_W29,2,"0.699254,0.300746"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MESUM2_FD_W29,2,"0.661923,0.338077"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MESUM2_FD_W29,2,"0.613237,0.386763"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MESUM2_FD_W29,2,"0.668880,0.331120"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MESUM2_FE_W29,2,"0.931960,0.068040"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MESUM2_FE_W29,2,"0.921358,0.078642"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MESUM2_FE_W29,2,"0.886420,0.113580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MESUM2_FE_W29,2,"0.889529,0.110471"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MESUM2_FE_W29,2,"0.892563,0.107437"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MESUM2_FE_W29,2,"0.853913,0.146087"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MESUM2_FE_W29,2,"0.905990,0.094010"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,MESUM2_FE_W29,2,"0.894052,0.105948"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MESUM2_FE_W29,2,"0.903294,0.096706"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MESUM2_FE_W29,2,"0.852935,0.147065"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MESUM2_FE_W29,2,"0.881615,0.118385"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MESUM2_FE_W29,2,"0.839734,0.160266"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MESUM2_FE_W29,2,"0.836555,0.163445"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MESUM2_FE_W29,2,"0.841826,0.158174"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MESUM2_FE_W29,2,"0.870597,0.129403"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MESUM2_FE_W29,2,"0.879147,0.120853"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MESUM2_FE_W29,2,"0.858719,0.141281"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MESUM2_FE_W29,2,"0.812867,0.187133"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MESUM2_FE_W29,2,"0.865224,0.134776"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MESUM2_FE_W29,2,"0.911810,0.088190"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MESUM2_FE_W29,2,"0.870597,0.129403"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MESUM2_FE_W29,2,"0.814053,0.185947"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MESUM2_FE_W29,2,"0.896251,0.103749"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MISINFT_W32,2,"0.598312,0.401688"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MISINFT_W32,2,"0.571767,0.428233"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MISINFT_W32,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MISINFT_W32,2,"0.564098,0.435902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MISINFT_W32,2,"0.560253,0.439747"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MISINFT_W32,2,"0.540924,0.459076"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MISINFT_W32,2,"0.567937,0.432063"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,MISINFT_W32,2,"0.548674,0.451327"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MISINFT_W32,2,"0.556400,0.443600"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MISINFT_W32,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MISINFT_W32,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MISINFT_W32,2,"0.537041,0.462959"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MISINFT_W32,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MISINFT_W32,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MISINFT_W32,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MISINFT_W32,2,"0.554470,0.445530"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MISINFT_W32,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MISINFT_W32,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MISINFT_W32,2,"0.552540,0.447460"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MISINFT_W32,2,"0.562177,0.437824"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MISINFT_W32,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MISINFT_W32,2,"0.540924,0.459076"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MISINFT_W32,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MOREWMN2F2_W36,3,"0.866116,0.032045,0.101839"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MOREWMN2F2_W36,3,"0.891177,0.025281,0.083542"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MOREWMN2F2_W36,3,"0.799024,0.037371,0.163605"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MOREWMN2F2_W36,3,"0.884593,0.027133,0.088274"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MOREWMN2F2_W36,3,"0.877352,0.027983,0.094665"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MOREWMN2F2_W36,3,"0.886050,0.025531,0.088419"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,MOREWMN2F2_W36,3,"0.871544,0.029132,0.099324"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MOREWMN2F2_W36,3,"0.891000,0.025474,0.083526"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MOREWMN2F2_W36,3,"0.851219,0.036249,0.112531"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MOREWMN2F2_W36,3,"0.895888,0.025217,0.078896"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MOREWMN2F2_W36,3,"0.805010,0.041351,0.153639"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MOREWMN2F2_W36,3,"0.859871,0.033341,0.106788"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MOREWMN2F2_W36,3,"0.831157,0.041381,0.127462"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MOREWMN2F2_W36,3,"0.875567,0.029960,0.094473"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MOREWMN2F2_W36,3,"0.892928,0.027820,0.079252"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MOREWMN2F2_W36,3,"0.888891,0.029712,0.081398"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MOREWMN2F2_W36,3,"0.788473,0.046255,0.165273"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MOREWMN2F2_W36,3,"0.894220,0.027643,0.078136"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MOREWMN2F2_W36,3,"0.904914,0.021957,0.073128"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MOREWMN2F2_W36,3,"0.887487,0.030606,0.081907"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MOREWMN2F2_W36,3,"0.781884,0.047695,0.170421"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MOREWMN2F2_W36,3,"0.911974,0.022477,0.065549"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MOREWMN4F2_W36,3,"0.676702,0.064436,0.258862"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MOREWMN4F2_W36,3,"0.719795,0.050144,0.230060"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MOREWMN4F2_W36,3,"0.592387,0.075314,0.332299"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MOREWMN4F2_W36,3,"0.717235,0.055307,0.227458"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MOREWMN4F2_W36,3,"0.699232,0.051450,0.249319"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MOREWMN4F2_W36,3,"0.693200,0.059632,0.247168"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,MOREWMN4F2_W36,3,"0.702589,0.054603,0.242808"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MOREWMN4F2_W36,3,"0.658802,0.062243,0.278955"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MOREWMN4F2_W36,3,"0.643959,0.081233,0.274808"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MOREWMN4F2_W36,3,"0.706728,0.052820,0.240452"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MOREWMN4F2_W36,3,"0.575856,0.082960,0.341184"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MOREWMN4F2_W36,3,"0.621135,0.080841,0.298024"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MOREWMN4F2_W36,3,"0.625651,0.090134,0.284215"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MOREWMN4F2_W36,3,"0.680079,0.061792,0.258129"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MOREWMN4F2_W36,3,"0.707721,0.064303,0.227975"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MOREWMN4F2_W36,3,"0.724408,0.058086,0.217507"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MOREWMN4F2_W36,3,"0.592201,0.090817,0.316982"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MOREWMN4F2_W36,3,"0.680624,0.068989,0.250387"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MOREWMN4F2_W36,3,"0.723223,0.054477,0.222300"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MOREWMN4F2_W36,3,"0.723746,0.058946,0.217308"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MOREWMN4F2_W36,3,"0.578682,0.096707,0.324611"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MOREWMN4F2_W36,3,"0.698183,0.060532,0.241286"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,NEIGHKEYS_W32,2,"0.665411,0.334589"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,NEIGHKEYS_W32,2,"0.638835,0.361165"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,NEIGHKEYS_W32,2,"0.590779,0.409221"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,NEIGHKEYS_W32,2,"0.620622,0.379378"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,NEIGHKEYS_W32,2,"0.600188,0.399812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,NEIGHKEYS_W32,2,"0.562177,0.437824"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,NEIGHKEYS_W32,2,"0.615088,0.384912"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,NEIGHKEYS_W32,2,"0.605799,0.394201"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,NEIGHKEYS_W32,2,"0.581303,0.418697"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,NEIGHKEYS_W32,2,"0.590779,0.409221"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,NEIGHKEYS_W32,2,"0.588889,0.411111"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,NEIGHKEYS_W32,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,NEIGHKEYS_W32,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,NEIGHKEYS_W32,2,"0.579400,0.420600"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,NEIGHKEYS_W32,2,"0.575588,0.424412"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,NEIGHKEYS_W32,2,"0.592667,0.407333"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,NEIGHKEYS_W32,2,"0.592667,0.407333"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,NEIGHKEYS_W32,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,NEIGHKEYS_W32,2,"0.566019,0.433981"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,NEIGHKEYS_W32,2,"0.626124,0.373876"
