ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ADMISSIONe_W43,3,"0.451430,0.330273,0.218297"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused,RACESURV8_W43,4,"0.179785,0.236323,0.343848,0.240044"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,RACESURV8_W43,4,"0.198081,0.215856,0.331723,0.254341"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,RACESURV8_W43,4,"0.203734,0.210201,0.298755,0.287310"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,RACESURV8_W43,4,"0.173418,0.210823,0.334273,0.281486"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,RACESURV8_W43,4,"0.164117,0.202657,0.347435,0.285792"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,RACESURV8_W43,4,"0.199363,0.175937,0.285574,0.339127"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,RACESURV9_W43,5,"0.153441,0.190960,0.298084,0.183644,0.173871"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,RACESURV9_W43,5,"0.132358,0.175346,0.327589,0.166014,0.198693"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,RACESURV9_W43,5,"0.115444,0.181620,0.361194,0.161536,0.180206"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,RACESURV9_W43,5,"0.145971,0.178847,0.304229,0.166704,0.204250"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,RACESURV9_W43,5,"0.142365,0.187135,0.299041,0.190082,0.181377"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,RACESURV9_W43,5,"0.140582,0.192153,0.326863,0.155610,0.184792"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,RACESURV9_W43,5,"0.121306,0.186421,0.364994,0.152152,0.175126"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,RACESURV9_W43,5,"0.146521,0.197166,0.317541,0.153553,0.185220"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,RACESURV9_W43,5,"0.148094,0.187208,0.308653,0.155201,0.200845"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,RACESURV9_W43,5,"0.135529,0.189639,0.293718,0.198740,0.182374"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,RACESURV9_W43,5,"0.139037,0.177137,0.323270,0.169025,0.191531"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,RACESURV9_W43,5,"0.124528,0.191372,0.360335,0.156194,0.167571"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused,RACESURV9_W43,5,"0.144130,0.201674,0.319767,0.152232,0.182197"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,RACESURV9_W43,5,"0.141245,0.188587,0.318301,0.158806,0.193060"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,RACESURV9_W43,5,"0.146476,0.188079,0.275800,0.197105,0.192539"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,RACESURV9_W43,5,"0.148139,0.180091,0.296920,0.169180,0.205670"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,RACESURV9_W43,5,"0.134399,0.192518,0.324935,0.157128,0.191020"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,RACESURV9_W43,5,"0.156582,0.184499,0.285758,0.164097,0.209065"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ROBIMPACTa_W41,2,"0.798187,0.201813"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ROBIMPACTa_W41,2,"0.759225,0.240775"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ROBIMPACTa_W41,2,"0.729520,0.270480"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ROBIMPACTa_W41,2,"0.770465,0.229535"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ROBIMPACTa_W41,2,"0.749087,0.250913"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ROBIMPACTa_W41,2,"0.720172,0.279829"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ROBIMPACTa_W41,2,"0.685949,0.314051"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ROBIMPACTa_W41,2,"0.715424,0.284576"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ROBIMPACTa_W41,2,"0.750553,0.249447"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ROBIMPACTa_W41,2,"0.718594,0.281406"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ROBIMPACTa_W41,2,"0.702530,0.297470"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ROBIMPACTa_W41,2,"0.721743,0.278257"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ROBIMPACTa_W41,2,"0.773216,0.226784"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ROBIMPACTa_W41,2,"0.729520,0.270480"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ROBIMPACTa_W41,2,"0.737158,0.262842"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ROBIMPACTb_W41,2,"0.626124,0.373876"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ROBIMPACTb_W41,2,"0.607663,0.392337"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ROBIMPACTb_W41,2,"0.573678,0.426322"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ROBIMPACTb_W41,2,"0.603932,0.396068"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ROBIMPACTb_W41,2,"0.573678,0.426322"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ROBIMPACTb_W41,2,"0.581303,0.418697"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ROBIMPACTb_W41,2,"0.556400,0.443600"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ROBIMPACTb_W41,2,"0.579400,0.420600"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ROBIMPACTb_W41,2,"0.569853,0.430147"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ROBIMPACTb_W41,2,"0.573678,0.426322"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ROBIMPACTb_W41,2,"0.554470,0.445530"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ROBIMPACTb_W41,2,"0.577495,0.422505"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ROBIMPACTb_W41,2,"0.579400,0.420600"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ROBIMPACTb_W41,2,"0.573678,0.426322"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ROBIMPACTb_W41,2,"0.586996,0.413004"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ROBJOB3A_W27,4,"0.326874,0.275255,0.222908,0.174963"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ROBJOB3A_W27,4,"0.303149,0.276021,0.239811,0.181019"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ROBJOB3A_W27,4,"0.272791,0.281450,0.258273,0.187486"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ROBJOB3A_W27,4,"0.319206,0.273031,0.212637,0.195127"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ROBJOB3A_W27,4,"0.286353,0.281913,0.246851,0.184883"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ROBJOB3A_W27,4,"0.293878,0.296183,0.239856,0.170083"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ROBJOB3A_W27,4,"0.263806,0.289734,0.267960,0.178500"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ROBJOB3A_W27,4,"0.308360,0.280765,0.223845,0.187030"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ROBJOB3A_W27,4,"0.272459,0.278920,0.246146,0.202474"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ROBJOB3A_W27,4,"0.276513,0.278682,0.251768,0.193037"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ROBJOB3A_W27,4,"0.263635,0.282840,0.263635,0.189890"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ROBJOB3A_W27,4,"0.303872,0.274526,0.222318,0.199284"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ROBJOB3A_W27,4,"0.282713,0.267668,0.236216,0.213403"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ROBJOB3A_W27,4,"0.284582,0.269437,0.237777,0.208204"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,ROBJOB3A_W27,4,"0.268316,0.268316,0.256029,0.207339"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ROBJOB3A_W27,4,"0.315989,0.257902,0.207230,0.218879"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ROBJOB4B_W27,2,"0.824462,0.175538"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ROBJOB4B_W27,2,"0.837620,0.162380"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ROBJOB4B_W27,2,"0.812867,0.187133"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ROBJOB4B_W27,2,"0.827828,0.172172"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ROBJOB4B_W27,2,"0.774583,0.225417"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ROBJOB4B_W27,2,"0.795658,0.204342"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ROBJOB4B_W27,2,"0.771843,0.228156"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ROBJOB4B_W27,2,"0.782663,0.217338"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ROBJOB4B_W27,2,"0.781331,0.218669"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ROBJOB4B_W27,2,"0.801936,0.198064"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ROBJOB4B_W27,2,"0.795658,0.204342"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ROBJOB4B_W27,2,"0.794385,0.205615"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ROBJOB4B_W27,2,"0.815233,0.184768"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ROBJOB4B_W27,2,"0.822189,0.177811"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,ROBJOB4B_W27,2,"0.800692,0.199308"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ROBJOB4B_W27,2,"0.817574,0.182426"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ROBJOB7_W27,2,"0.544801,0.455199"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ROBJOB7_W27,2,"0.550607,0.449393"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ROBJOB7_W27,2,"0.488283,0.511717"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ROBJOB7_W27,2,"0.498047,0.501953"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ROBJOB7_W27,2,"0.500000,0.500000"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ROBJOB7_W27,2,"0.544801,0.455199"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ROBJOB7_W27,2,"0.496094,0.503906"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ROBJOB7_W27,2,"0.513668,0.486332"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ROBJOB7_W27,2,"0.472683,0.527317"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ROBJOB7_W27,2,"0.517571,0.482429"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ROBJOB7_W27,2,"0.466846,0.533154"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ROBJOB7_W27,2,"0.482429,0.517571"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ROBJOB7_W27,2,"0.472683,0.527317"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ROBJOB7_W27,2,"0.509764,0.490236"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,ROBJOB7_W27,2,"0.464902,0.535098"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ROBJOB7_W27,2,"0.472683,0.527317"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ROBJOB8A_W27,4,"0.360426,0.257585,0.222052,0.159938"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ROBJOB8A_W27,4,"0.322923,0.269812,0.234417,0.172848"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ROBJOB8A_W27,4,"0.302126,0.281612,0.242765,0.173496"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ROBJOB8A_W27,4,"0.345568,0.260849,0.212898,0.180685"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ROBJOB8A_W27,4,"0.320892,0.270218,0.238466,0.170424"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ROBJOB8A_W27,4,"0.327361,0.282203,0.232134,0.158302"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ROBJOB8A_W27,4,"0.296828,0.289952,0.248009,0.165210"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ROBJOB8A_W27,4,"0.337526,0.269099,0.219632,0.173743"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ROBJOB8A_W27,4,"0.306725,0.274947,0.235174,0.183154"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ROBJOB8A_W27,4,"0.300849,0.278240,0.239858,0.181054"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ROBJOB8A_W27,4,"0.296515,0.287392,0.245819,0.170274"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ROBJOB8A_W27,4,"0.329018,0.270643,0.215776,0.184563"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ROBJOB8A_W27,4,"0.318558,0.264094,0.224133,0.193215"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ROBJOB8A_W27,4,"0.309307,0.270839,0.226294,0.193560"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,ROBJOB8A_W27,4,"0.297725,0.277510,0.235520,0.189245"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ROBJOB8A_W27,4,"0.341213,0.257561,0.203747,0.197479"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,RQ3_F1Ad_W42,2,"0.783988,0.216012"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,RQ3_F1Ad_W42,2,"0.789234,0.210766"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,RQ3_F1Ad_W42,2,"0.754915,0.245085"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,RQ3_F1Ad_W42,2,"0.790530,0.209470"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,RQ3_F1Ad_W42,2,"0.718594,0.281406"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,RQ3_F1Ad_W42,2,"0.743168,0.256832"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,RQ3_F1Ad_W42,2,"0.707405,0.292595"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,RQ3_F1Ad_W42,2,"0.702530,0.297470"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,RQ3_F1Ad_W42,2,"0.740174,0.259826"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,RQ3_F1Ad_W42,2,"0.726426,0.273574"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,RQ3_F1Ad_W42,2,"0.741674,0.258326"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,RQ3_F1Ad_W42,2,"0.717012,0.282988"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,RQ3_F1Ad_W42,2,"0.752013,0.247987"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,RQ3_F1Ad_W42,2,"0.749087,0.250913"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,RQ3_F1Ad_W42,2,"0.754915,0.245085"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,RQ3_F1Ad_W42,2,"0.727975,0.272025"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,RQ3_F1Ad_W42,2,"0.763484,0.236516"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,RQ4_F1Cc_W42,4,"0.397216,0.237189,0.201299,0.164296"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,RQ4_F1Cc_W42,4,"0.343308,0.275856,0.219931,0.160905"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,RQ4_F1Cc_W42,4,"0.305535,0.271749,0.251326,0.171390"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,RQ4_F1Cc_W42,4,"0.375138,0.251856,0.191602,0.181405"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,RQ4_F1Cc_W42,4,"0.346380,0.267662,0.218459,0.167499"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,RQ4_F1Cc_W42,4,"0.314187,0.304520,0.224539,0.156754"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,RQ4_F1Cc_W42,4,"0.278906,0.294583,0.259969,0.166542"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,RQ4_F1Cc_W42,4,"0.303460,0.285075,0.218574,0.192891"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,RQ4_F1Cc_W42,4,"0.341120,0.278414,0.202107,0.178359"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,RQ4_F1Cc_W42,4,"0.333237,0.265680,0.225480,0.175604"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,RQ4_F1Cc_W42,4,"0.300629,0.293665,0.239682,0.166023"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,RQ4_F1Cc_W42,4,"0.282346,0.284560,0.263175,0.169919"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,RQ4_F1Cc_W42,4,"0.334844,0.269055,0.211183,0.184918"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,RQ4_F1Cc_W42,4,"0.338137,0.253253,0.206699,0.201911"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,RQ4_F1Cc_W42,4,"0.305013,0.279896,0.219693,0.195399"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,RQ4_F1Cc_W42,4,"0.282670,0.269726,0.245588,0.202015"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,RQ4_F1Cc_W42,4,"0.342354,0.250471,0.186135,0.221040"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,RQ6_F1A_W42,2,"0.226784,0.773216"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,RQ6_F1A_W42,2,"0.213377,0.786623"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,RQ6_F1A_W42,2,"0.187133,0.812867"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,RQ6_F1A_W42,2,"0.144149,0.855851"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,RQ6_F1A_W42,2,"0.228156,0.771843"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,RQ6_F1A_W42,2,"0.217338,0.782663"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,RQ6_F1A_W42,2,"0.224055,0.775945"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,RQ6_F1A_W42,2,"0.235108,0.764892"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,RQ6_F1A_W42,2,"0.176672,0.823328"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,RQ6_F1A_W42,2,"0.190724,0.809276"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,RQ6_F1A_W42,2,"0.201813,0.798187"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,RQ6_F1A_W42,2,"0.176672,0.823328"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,RQ6_F1A_W42,2,"0.132964,0.867036"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,RQ6_F1A_W42,2,"0.183594,0.816406"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,RQ6_F1A_W42,2,"0.193147,0.806853"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,RQ6_F1A_W42,2,"0.183594,0.816406"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,RQ6_F1A_W42,2,"0.123366,0.876634"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,RTDa_W49,2,"0.860604,0.139396"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,RTDa_W49,2,"0.827828,0.172172"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,RTDa_W49,2,"0.796925,0.203075"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,RTDa_W49,2,"0.810479,0.189521"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,RTDa_W49,2,"0.796925,0.203075"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,RTDa_W49,2,"0.778649,0.221351"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,RTDa_W49,2,"0.743168,0.256832"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,RTDa_W49,2,"0.753467,0.246533"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,RTDa_W49,2,"0.790530,0.209470"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,RTDa_W49,2,"0.763484,0.236516"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,RTDa_W49,2,"0.746139,0.253861"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,RTDa_W49,2,"0.754915,0.245085"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,RTDa_W49,2,"0.811676,0.188324"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,RTDa_W49,2,"0.775945,0.224055"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,RTDa_W49,2,"0.749087,0.250913"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,RTDa_W49,2,"0.766294,0.233706"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,SATLIFEd_W50,4,"0.340763,0.296060,0.220013,0.143165"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,SATLIFEd_W50,4,"0.316636,0.306894,0.228065,0.148404"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,SATLIFEd_W50,4,"0.281209,0.321151,0.238659,0.158981"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,SATLIFEd_W50,4,"0.298639,0.330563,0.213427,0.157371"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,SATLIFEd_W50,4,"0.292575,0.313887,0.236934,0.156604"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,SATLIFEd_W50,4,"0.289990,0.331179,0.233014,0.145816"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,SATLIFEd_W50,4,"0.257614,0.330783,0.251647,0.159956"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,SATLIFEd_W50,4,"0.262927,0.327218,0.252854,0.157001"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,SATLIFEd_W50,4,"0.274868,0.339416,0.227873,0.157843"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,SATLIFEd_W50,4,"0.285220,0.313253,0.236455,0.165072"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,SATLIFEd_W50,4,"0.286673,0.319806,0.237660,0.155861"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,SATLIFEd_W50,4,"0.259433,0.330527,0.251451,0.158588"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,SATLIFEd_W50,4,"0.272524,0.336522,0.229488,0.161465"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,SATLIFEd_W50,4,"0.278715,0.294382,0.229265,0.197639"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,SATLIFEd_W50,4,"0.275748,0.302850,0.230396,0.191005"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,SATLIFEd_W50,4,"0.252406,0.304460,0.246559,0.196574"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,SATLIFEd_W50,4,"0.265873,0.313275,0.216999,0.203852"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,SC1_W42,3,"0.767791,0.150010,0.082199"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,SC1_W42,3,"0.783619,0.124959,0.091422"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,SC1_W42,3,"0.671059,0.167040,0.161901"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,SC1_W42,3,"0.766550,0.147446,0.086004"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,SC1_W42,3,"0.713127,0.177511,0.109362"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,SC1_W42,3,"0.749498,0.159577,0.090924"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,SC1_W42,3,"0.624622,0.195017,0.180361"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,SC1_W42,3,"0.656729,0.203445,0.139826"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,SC1_W42,3,"0.718310,0.184477,0.097213"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,SC1_W42,3,"0.698649,0.178032,0.123319"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,SC1_W42,3,"0.739748,0.146808,0.113444"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,SC1_W42,3,"0.641638,0.189668,0.168694"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,SC1_W42,3,"0.705483,0.185480,0.109038"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,SC1_W42,3,"0.715187,0.169872,0.114941"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,SC1_W42,3,"0.739118,0.150161,0.110722"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,SC1_W42,3,"0.611896,0.194052,0.194052"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,SC1_W42,3,"0.704616,0.188169,0.107215"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,SCM4b_W42,4,"0.755808,0.153552,0.059199,0.031441"
