ty,gk,qk,n_opt,mouth_pred
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,ABORTIONRESTR_W32,2,"0.594551,0.405449"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SMSHARER_W45,2,"0.544801,0.455199"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SMSHARER_W45,2,"0.527317,0.472683"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SMSHARER_W45,2,"0.586996,0.413004"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SMSHARER_W45,2,"0.577495,0.422505"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SMSHARER_W45,2,"0.550607,0.449393"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SMSHARER_W45,2,"0.581303,0.418697"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SMSHARER_W45,2,"0.577495,0.422505"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SMSHARER_W45,2,"0.564098,0.435902"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SMSHARER_W45,2,"0.540924,0.459076"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SMSHARER_W45,2,"0.564098,0.435902"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SMSHARER_W45,2,"0.569853,0.430147"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SMSHARER_W45,2,"0.554470,0.445530"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SMSHARER_W45,2,"0.535098,0.464902"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SMSHARER_W45,2,"0.527317,0.472683"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SMSHARER_W45,2,"0.571767,0.428233"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SNSUSE_W45,2,"0.783988,0.216012"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SNSUSE_W45,2,"0.778649,0.221351"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SNSUSE_W45,2,"0.775945,0.224055"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SNSUSE_W45,2,"0.697609,0.302391"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SNSUSE_W45,2,"0.717012,0.282988"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SNSUSE_W45,2,"0.667148,0.332852"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SNSUSE_W45,2,"0.713831,0.286169"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SNSUSE_W45,2,"0.744656,0.255344"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SNSUSE_W45,2,"0.718594,0.281406"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SNSUSE_W45,2,"0.727975,0.272025"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SNSUSE_W45,2,"0.702530,0.297470"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SNSUSE_W45,2,"0.731059,0.268941"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SNSUSE_W45,2,"0.685949,0.314051"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SNSUSE_W45,2,"0.699254,0.300746"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SNSUSE_W45,2,"0.689306,0.310694"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SNSUSE_W45,2,"0.700895,0.299105"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SNSUSE_W45,2,"0.656658,0.343342"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SNSUSE_W45,2,"0.640636,0.359364"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SNSUSE_W45,2,"0.710628,0.289372"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOCIETY_JBCLL_W92,5,"0.263907,0.223975,0.213719,0.149200,0.149200"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOCIETY_JBCLL_W92,5,"0.232330,0.234152,0.237839,0.154765,0.140915"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,SOCIETY_JBCLL_W92,5,"0.209632,0.230236,0.265000,0.152176,0.142957"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SOCIETY_JBCLL_W92,5,"0.237791,0.216511,0.225136,0.158403,0.162159"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOCIETY_JBCLL_W92,5,"0.220015,0.241640,0.226999,0.164784,0.146562"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOCIETY_JBCLL_W92,5,"0.219807,0.249074,0.225020,0.160815,0.145284"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOCIETY_JBCLL_W92,5,"0.196007,0.243935,0.257647,0.161231,0.141179"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,SOCIETY_JBCLL_W92,5,"0.221405,0.228433,0.219682,0.169757,0.160723"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOCIETY_JBCLL_W92,5,"0.217843,0.239254,0.231892,0.167026,0.143985"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOCIETY_JBCLL_W92,5,"0.216364,0.249033,0.233945,0.162049,0.138608"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOCIETY_JBCLL_W92,5,"0.198605,0.241442,0.263108,0.157109,0.139736"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOCIETY_JBCLL_W92,5,"0.219192,0.227924,0.224390,0.169378,0.159116"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOCIETY_JBCLL_W92,5,"0.224935,0.232075,0.224935,0.165857,0.152199"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOCIETY_JBCLL_W92,5,"0.212863,0.243097,0.231965,0.165778,0.146298"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SOCIETY_JBCLL_W92,5,"0.191268,0.238037,0.267632,0.159810,0.143253"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SOCIETY_JBCLL_W92,5,"0.219909,0.226889,0.219909,0.167298,0.165996"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,SOCIETY_JBCLL_W92,5,"0.217534,0.240788,0.231563,0.162925,0.147191"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOCIETY_JBCLL_W92,5,"0.233667,0.231848,0.214425,0.164405,0.155656"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOCIETY_JBCLL_W92,5,"0.229019,0.238142,0.220246,0.162399,0.150194"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOCIETY_JBCLL_W92,5,"0.210204,0.234500,0.247681,0.156210,0.151404"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOCIETY_JBCLL_W92,5,"0.211481,0.228665,0.234088,0.168607,0.157159"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOCIETY_JBCLL_W92,5,"0.238256,0.220351,0.199071,0.162477,0.179845"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOCIETY_RHIST_W92,5,"0.290514,0.212545,0.184662,0.159189,0.153090"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOCIETY_RHIST_W92,5,"0.264475,0.226218,0.207589,0.157925,0.143793"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,SOCIETY_RHIST_W92,5,"0.237678,0.218106,0.239542,0.157096,0.147578"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SOCIETY_RHIST_W92,5,"0.262239,0.199501,0.188883,0.174689,0.174689"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOCIETY_RHIST_W92,5,"0.252605,0.233621,0.190676,0.172261,0.150837"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOCIETY_RHIST_W92,5,"0.245021,0.241223,0.190823,0.168400,0.154533"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOCIETY_RHIST_W92,5,"0.221267,0.233704,0.228291,0.167021,0.149717"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,SOCIETY_RHIST_W92,5,"0.242148,0.213695,0.182783,0.184216,0.177159"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOCIETY_RHIST_W92,5,"0.252264,0.231490,0.198004,0.173378,0.144863"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOCIETY_RHIST_W92,5,"0.245004,0.241205,0.204708,0.168389,0.140694"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOCIETY_RHIST_W92,5,"0.220732,0.229525,0.238669,0.164034,0.147039"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOCIETY_RHIST_W92,5,"0.237558,0.209644,0.193889,0.186461,0.172448"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOCIETY_RHIST_W92,5,"0.253133,0.223389,0.189588,0.176715,0.157174"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOCIETY_RHIST_W92,5,"0.239346,0.237483,0.199981,0.171053,0.152137"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SOCIETY_RHIST_W92,5,"0.211402,0.225036,0.241429,0.169866,0.152267"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SOCIETY_RHIST_W92,5,"0.240155,0.210287,0.182701,0.185578,0.181279"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,SOCIETY_RHIST_W92,5,"0.233677,0.230054,0.204614,0.172302,0.159354"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOCIETY_RHIST_W92,5,"0.257422,0.216771,0.183972,0.176924,0.164911"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOCIETY_RHIST_W92,5,"0.245935,0.223926,0.194550,0.173037,0.162553"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOCIETY_RHIST_W92,5,"0.222413,0.213893,0.233087,0.167886,0.162721"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOCIETY_RHIST_W92,5,"0.224792,0.212828,0.207898,0.183470,0.171012"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOCIETY_RHIST_W92,5,"0.249138,0.198630,0.169898,0.183703,0.198630"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOCIETY_TRANS_W92,5,"0.274975,0.229751,0.227963,0.147184,0.120128"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOCIETY_TRANS_W92,5,"0.243556,0.241660,0.269591,0.142065,0.103128"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,SOCIETY_TRANS_W92,5,"0.210532,0.233038,0.311147,0.140245,0.105038"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SOCIETY_TRANS_W92,5,"0.253848,0.220547,0.251873,0.148068,0.125664"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOCIETY_TRANS_W92,5,"0.225789,0.266044,0.249925,0.151587,0.106655"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOCIETY_TRANS_W92,5,"0.221962,0.265653,0.253488,0.149018,0.109879"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOCIETY_TRANS_W92,5,"0.191156,0.253240,0.307862,0.145424,0.102318"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,SOCIETY_TRANS_W92,5,"0.231876,0.237375,0.248767,0.156895,0.125088"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOCIETY_TRANS_W92,5,"0.224026,0.263967,0.253855,0.153971,0.104182"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOCIETY_TRANS_W92,5,"0.217306,0.270441,0.272562,0.144757,0.094934"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOCIETY_TRANS_W92,5,"0.190402,0.250278,0.316381,0.142604,0.100335"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOCIETY_TRANS_W92,5,"0.224905,0.235699,0.262941,0.157009,0.119446"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOCIETY_TRANS_W92,5,"0.223377,0.245331,0.251149,0.159640,0.120503"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOCIETY_TRANS_W92,5,"0.206431,0.254908,0.275621,0.153406,0.109634"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SOCIETY_TRANS_W92,5,"0.174689,0.235070,0.331502,0.149420,0.109318"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SOCIETY_TRANS_W92,5,"0.216170,0.226544,0.256708,0.163173,0.137406"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,SOCIETY_TRANS_W92,5,"0.194947,0.235151,0.290373,0.160359,0.119169"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOCIETY_TRANS_W92,5,"0.228064,0.235304,0.250480,0.159215,0.126937"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOCIETY_TRANS_W92,5,"0.219658,0.239369,0.269130,0.153346,0.118496"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOCIETY_TRANS_W92,5,"0.190608,0.222843,0.316724,0.149610,0.120215"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOCIETY_TRANS_W92,5,"0.196983,0.216343,0.291122,0.163304,0.132248"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOCIETY_TRANS_W92,5,"0.232592,0.211777,0.245666,0.158614,0.151351"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOCIETY_WHT_W92,5,"0.223828,0.184116,0.229136,0.189960,0.172961"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOCIETY_WHT_W92,5,"0.185493,0.189892,0.265706,0.199005,0.159905"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,SOCIETY_WHT_W92,5,"0.175563,0.182557,0.289455,0.191318,0.161106"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SOCIETY_WHT_W92,5,"0.205940,0.176150,0.222675,0.209183,0.186052"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOCIETY_WHT_W92,5,"0.182384,0.194146,0.249289,0.213228,0.160953"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOCIETY_WHT_W92,5,"0.175912,0.202474,0.251983,0.205662,0.163968"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOCIETY_WHT_W92,5,"0.163241,0.192345,0.284268,0.203157,0.156988"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,SOCIETY_WHT_W92,5,"0.191141,0.188178,0.220002,0.218290,0.182388"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOCIETY_WHT_W92,5,"0.179688,0.191277,0.257391,0.216745,0.154900"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOCIETY_WHT_W92,5,"0.168520,0.195487,0.271407,0.214701,0.149885"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOCIETY_WHT_W92,5,"0.162318,0.185373,0.298548,0.198876,0.154885"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOCIETY_WHT_W92,5,"0.185856,0.182974,0.233115,0.220709,0.177345"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOCIETY_WHT_W92,5,"0.192369,0.186450,0.247007,0.209632,0.164542"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOCIETY_WHT_W92,5,"0.169934,0.194071,0.265264,0.209841,0.160890"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SOCIETY_WHT_W92,5,"0.159550,0.182212,0.300417,0.197018,0.160802"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SOCIETY_WHT_W92,5,"0.191039,0.179464,0.228643,0.209815,0.191039"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,SOCIETY_WHT_W92,5,"0.180479,0.196674,0.264654,0.195144,0.163049"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOCIETY_WHT_W92,5,"0.202406,0.184293,0.232968,0.207206,0.173127"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOCIETY_WHT_W92,5,"0.189313,0.192294,0.246911,0.203103,0.168379"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOCIETY_WHT_W92,5,"0.181022,0.181022,0.278191,0.189710,0.170055"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOCIETY_WHT_W92,5,"0.190477,0.180340,0.242675,0.207571,0.178937"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOCIETY_WHT_W92,5,"0.213043,0.173881,0.204882,0.201705,0.206489"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOCTRUST5_W32,2,"0.826712,0.173288"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOCTRUST5_W32,2,"0.867036,0.132964"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOCTRUST5_W32,2,"0.815233,0.184768"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOCTRUST5_W32,2,"0.798187,0.201813"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOCTRUST5_W32,2,"0.741674,0.258326"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOCTRUST5_W32,2,"0.832237,0.167763"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOCTRUST5_W32,2,"0.854885,0.145115"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOCTRUST5_W32,2,"0.798187,0.201813"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOCTRUST5_W32,2,"0.835484,0.164516"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOCTRUST5_W32,2,"0.794385,0.205615"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOCTRUST5_W32,2,"0.821044,0.178956"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,SOCTRUST5_W32,2,"0.818737,0.181263"
RACExPOLPARTY,RACExPOLPARTY :: Other | Republican,SOCTRUST5_W32,2,"0.763484,0.236516"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOCTRUST5_W32,2,"0.782663,0.217338"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOCTRUST5_W32,2,"0.791821,0.208179"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOCTRUST5_W32,2,"0.713831,0.286169"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOCTRUST5_W32,2,"0.684264,0.315736"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOCTRUST5_W32,2,"0.786623,0.213377"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOCTRUST_W32,2,"0.707405,0.292595"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOCTRUST_W32,2,"0.737158,0.262842"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOCTRUST_W32,2,"0.677474,0.322526"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOCTRUST_W32,2,"0.654895,0.345105"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOCTRUST_W32,2,"0.616936,0.383064"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOCTRUST_W32,2,"0.700895,0.299105"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOCTRUST_W32,2,"0.726426,0.273574"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOCTRUST_W32,2,"0.649579,0.350421"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOCTRUST_W32,2,"0.668880,0.331120"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOCTRUST_W32,2,"0.658418,0.341583"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOCTRUST_W32,2,"0.679179,0.320821"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,SOCTRUST_W32,2,"0.672332,0.327668"
RACExPOLPARTY,RACExPOLPARTY :: Other | Republican,SOCTRUST_W32,2,"0.579400,0.420600"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOCTRUST_W32,2,"0.622459,0.377541"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOCTRUST_W32,2,"0.631594,0.368406"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOCTRUST_W32,2,"0.575588,0.424412"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOCTRUST_W32,2,"0.540924,0.459076"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOCTRUST_W32,2,"0.596433,0.403567"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SOURCESKEPb_W45,4,"0.275605,0.195433,0.335050,0.193912"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SOURCESKEPb_W45,4,"0.231870,0.209477,0.350807,0.207846"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SOURCESKEPb_W45,4,"0.220037,0.178192,0.354376,0.247395"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SOURCESKEPb_W45,4,"0.200833,0.220572,0.358023,0.220572"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SOURCESKEPb_W45,4,"0.210851,0.244591,0.344929,0.199629"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SOURCESKEPb_W45,4,"0.196917,0.232025,0.367890,0.203168"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SOURCESKEPb_W45,4,"0.200788,0.208786,0.366431,0.223995"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SOURCESKEPb_W45,4,"0.192176,0.224676,0.370429,0.212719"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SOURCESKEPb_W45,4,"0.194773,0.213916,0.396538,0.194773"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SOURCESKEPb_W45,4,"0.193639,0.199786,0.367463,0.239112"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SOURCESKEPb_W45,4,"0.215658,0.202592,0.339278,0.242471"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SOURCESKEPb_W45,4,"0.202524,0.218980,0.347206,0.231289"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SOURCESKEPb_W45,4,"0.198086,0.210861,0.370073,0.220981"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SOURCESKEPb_W45,4,"0.207388,0.197891,0.336623,0.258098"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SOURCESKEPb_W45,4,"0.232094,0.214652,0.324758,0.228496"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SOURCESKEPb_W45,4,"0.225988,0.229547,0.323713,0.220753"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SOURCESKEPb_W45,4,"0.219626,0.219626,0.342831,0.217917"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SOURCESKEPb_W45,4,"0.227251,0.211821,0.303420,0.257509"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SOURCESKEPb_W45,4,"0.229144,0.199083,0.318134,0.253639"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SPOUSESEX_W50,2,"0.560253,0.439747"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SPOUSESEX_W50,2,"0.540924,0.459076"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,SPOUSESEX_W50,2,"0.494141,0.505859"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SPOUSESEX_W50,2,"0.490236,0.509764"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SPOUSESEX_W50,2,"0.498047,0.501953"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SPOUSESEX_W50,2,"0.472683,0.527317"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,SPOUSESEX_W50,2,"0.474631,0.525369"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SPOUSESEX_W50,2,"0.494141,0.505859"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SPOUSESEX_W50,2,"0.507812,0.492188"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SPOUSESEX_W50,2,"0.461017,0.538983"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SPOUSESEX_W50,2,"0.478529,0.521471"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SPOUSESEX_W50,2,"0.457137,0.542863"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SPOUSESEX_W50,2,"0.443600,0.556400"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,SPOUSESEX_W50,2,"0.390476,0.609524"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,SPOUSESEX_W50,2,"0.383064,0.616936"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Democrat,SPOUSESEX_W50,2,"0.486332,0.513668"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,SPOUSESEX_W50,2,"0.476580,0.523420"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,SPOUSESEX_W50,2,"0.503906,0.496094"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,SPOUSESEX_W50,2,"0.513668,0.486332"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,SPOUSESEX_W50,2,"0.496094,0.503906"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,SPOUSESEX_W50,2,"0.484380,0.515620"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,SPOUSESEX_W50,2,"0.501953,0.498047"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,SUCCESSIMPA_W32,3,"0.728605,0.166429,0.104966"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,SUCCESSIMPA_W32,3,"0.752271,0.152833,0.094896"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,SUCCESSIMPA_W32,3,"0.714639,0.187887,0.097474"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,SUCCESSIMPA_W32,3,"0.690741,0.205784,0.103475"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,SUCCESSIMPA_W32,3,"0.623776,0.242373,0.133851"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,SUCCESSIMPA_W32,3,"0.702829,0.187692,0.109480"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,SUCCESSIMPA_W32,3,"0.718794,0.183165,0.098041"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,SUCCESSIMPA_W32,3,"0.643420,0.225862,0.130719"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,SUCCESSIMPA_W32,3,"0.718462,0.178839,0.102699"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,SUCCESSIMPA_W32,3,"0.689422,0.194460,0.116118"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,SUCCESSIMPA_W32,3,"0.716100,0.183910,0.099990"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,SUCCESSIMPA_W32,3,"0.710745,0.186863,0.102392"
