ty,gk,qk,n_opt,mouth_pred
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,ADMISSIONa_W43,3,"0.338125,0.310281,0.351594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV22_W43,4,"0.260889,0.206380,0.239405,0.293325"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV22_W43,4,"0.200866,0.217188,0.255910,0.326037"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV22_W43,4,"0.197161,0.214854,0.280222,0.307764"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV22_W43,4,"0.209727,0.235802,0.261010,0.293461"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV22_W43,4,"0.192081,0.252486,0.262544,0.292889"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV22_W43,4,"0.186424,0.245050,0.284263,0.284263"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV22_W43,4,"0.203466,0.221724,0.257205,0.317605"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV22_W43,4,"0.222400,0.217248,0.244258,0.316094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV22_W43,4,"0.204373,0.235232,0.258352,0.302044"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV22_W43,4,"0.172890,0.243814,0.267777,0.315519"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV22_W43,4,"0.169437,0.242708,0.290483,0.297372"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV22_W43,4,"0.197069,0.225059,0.245256,0.332616"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV22_W43,4,"0.213516,0.234501,0.255545,0.296438"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV22_W43,4,"0.188093,0.243411,0.263190,0.305306"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV22_W43,4,"0.218259,0.234157,0.249259,0.298324"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV22_W43,4,"0.210489,0.240385,0.249961,0.299165"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV22_W43,4,"0.206506,0.239551,0.267238,0.286705"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV22_W43,4,"0.218204,0.223378,0.235934,0.322484"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV22_W43,4,"0.225049,0.218125,0.226814,0.330012"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV22_W43,4,"0.231255,0.229455,0.242353,0.296937"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV22_W43,4,"0.212521,0.240817,0.244610,0.302053"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV22_W43,4,"0.212506,0.237068,0.264468,0.285958"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV22_W43,4,"0.245308,0.211468,0.213127,0.330097"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV2_W43,5,"0.347177,0.202507,0.134899,0.114487,0.200931"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV2_W43,5,"0.326808,0.237237,0.126984,0.101240,0.207732"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV2_W43,5,"0.286989,0.232411,0.159733,0.114156,0.206710"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV2_W43,5,"0.292660,0.252289,0.141521,0.115506,0.198024"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV2_W43,5,"0.300564,0.257086,0.130285,0.103872,0.208194"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV2_W43,5,"0.272807,0.256278,0.153031,0.111960,0.205925"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV2_W43,5,"0.275195,0.246684,0.142770,0.125994,0.209358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV2_W43,5,"0.283349,0.213883,0.132803,0.123786,0.246178"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV2_W43,5,"0.272436,0.246125,0.148121,0.122796,0.210522"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV2_W43,5,"0.283696,0.264434,0.126877,0.098812,0.226182"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV2_W43,5,"0.254510,0.264649,0.151975,0.109464,0.219402"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV2_W43,5,"0.268485,0.238796,0.143710,0.122922,0.226087"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV2_W43,5,"0.270564,0.240645,0.148257,0.129818,0.210716"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV2_W43,5,"0.283220,0.253877,0.129667,0.109191,0.224045"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV2_W43,5,"0.275219,0.242880,0.140568,0.126993,0.214341"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV2_W43,5,"0.296031,0.243508,0.132393,0.111486,0.216581"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV2_W43,5,"0.269812,0.241858,0.154940,0.121614,0.211778"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV2_W43,5,"0.270658,0.227917,0.142627,0.130882,0.227917"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV2_W43,5,"0.285933,0.227966,0.134014,0.125895,0.226192"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV2_W43,5,"0.301503,0.236652,0.125685,0.118996,0.217164"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV2_W43,5,"0.308058,0.239916,0.125443,0.108138,0.218446"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV2_W43,5,"0.271777,0.234286,0.158526,0.118731,0.216680"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV2_W43,5,"0.308954,0.215685,0.118185,0.112773,0.244403"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV34b_W43,5,"0.329613,0.165740,0.156919,0.150908,0.196821"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV34b_W43,5,"0.274958,0.174774,0.165473,0.160382,0.224414"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV34b_W43,5,"0.246679,0.177677,0.181890,0.165613,0.228141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV34b_W43,5,"0.278897,0.188711,0.166537,0.166537,0.199319"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV34b_W43,5,"0.271816,0.186816,0.164865,0.159792,0.216711"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV34b_W43,5,"0.243523,0.191144,0.180971,0.166069,0.218293"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV34b_W43,5,"0.273558,0.186550,0.167222,0.172531,0.200139"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV34b_W43,5,"0.294741,0.174628,0.149367,0.151720,0.229544"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV34b_W43,5,"0.254782,0.189338,0.161949,0.161949,0.231982"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV34b_W43,5,"0.235319,0.186153,0.160474,0.155537,0.262518"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV34b_W43,5,"0.212912,0.187894,0.179290,0.156992,0.262912"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV34b_W43,5,"0.254754,0.182065,0.159421,0.160672,0.243088"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV34b_W43,5,"0.260535,0.186196,0.161770,0.166905,0.224595"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV34b_W43,5,"0.245958,0.184214,0.161303,0.162568,0.245958"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV34b_W43,5,"0.265743,0.188440,0.158682,0.170241,0.216893"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV34b_W43,5,"0.262810,0.183471,0.164462,0.164462,0.224794"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV34b_W43,5,"0.240816,0.187548,0.180363,0.166808,0.224465"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV34b_W43,5,"0.256024,0.181548,0.164015,0.165301,0.233112"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV34b_W43,5,"0.284508,0.179437,0.151101,0.163379,0.221575"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV34b_W43,5,"0.267512,0.191182,0.157262,0.167405,0.216638"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV34b_W43,5,"0.263533,0.192805,0.163631,0.159841,0.220190"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV34b_W43,5,"0.236474,0.191502,0.185610,0.162526,0.223889"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV34b_W43,5,"0.287547,0.182776,0.143462,0.151526,0.234689"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV47a_W43,4,"0.211122,0.181998,0.239232,0.367647"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV47a_W43,4,"0.130145,0.201573,0.288740,0.379542"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV47a_W43,4,"0.136246,0.180497,0.324295,0.358962"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV47a_W43,4,"0.153039,0.224417,0.274961,0.347583"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV47a_W43,4,"0.119849,0.236494,0.283046,0.360610"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV47a_W43,4,"0.123536,0.220228,0.320429,0.335807"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV47a_W43,4,"0.142078,0.208343,0.263371,0.386208"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV47a_W43,4,"0.140424,0.156654,0.277093,0.425830"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV47a_W43,4,"0.167040,0.256703,0.269023,0.307234"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV47a_W43,4,"0.114805,0.260746,0.302471,0.321978"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV47a_W43,4,"0.122836,0.254019,0.326167,0.296978"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV47a_W43,4,"0.141398,0.202543,0.274690,0.381369"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV47a_W43,4,"0.168884,0.245724,0.269875,0.315516"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV47a_W43,4,"0.123532,0.249541,0.296338,0.330589"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV47a_W43,4,"0.154025,0.218914,0.266132,0.360928"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV47a_W43,4,"0.139817,0.225179,0.269504,0.365501"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV47a_W43,4,"0.150691,0.219255,0.290465,0.339588"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV47a_W43,4,"0.151711,0.205751,0.252091,0.390447"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV47a_W43,4,"0.145388,0.171309,0.249253,0.434049"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV47a_W43,4,"0.165455,0.219192,0.262338,0.353015"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV47a_W43,4,"0.145083,0.228247,0.264771,0.361899"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV47a_W43,4,"0.158885,0.218874,0.283243,0.338998"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV47a_W43,4,"0.152588,0.153785,0.227279,0.466347"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV47c_W43,4,"0.194517,0.137933,0.229197,0.438352"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV47c_W43,4,"0.111181,0.127968,0.262574,0.498277"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV47c_W43,4,"0.118032,0.112627,0.306151,0.463191"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV47c_W43,4,"0.135062,0.150673,0.264439,0.449826"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV47c_W43,4,"0.107643,0.170675,0.292605,0.429077"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV47c_W43,4,"0.107731,0.146104,0.326689,0.419477"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV47c_W43,4,"0.124975,0.134078,0.242785,0.498162"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV47c_W43,4,"0.133347,0.123326,0.263128,0.480200"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV47c_W43,4,"0.147396,0.172323,0.266899,0.413382"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV47c_W43,4,"0.097870,0.152773,0.303826,0.445531"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV47c_W43,4,"0.107063,0.148642,0.340245,0.404051"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV47c_W43,4,"0.130980,0.147265,0.264588,0.457167"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV47c_W43,4,"0.157007,0.168444,0.260891,0.413658"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV47c_W43,4,"0.111342,0.159490,0.288800,0.440367"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV47c_W43,4,"0.132703,0.143486,0.242179,0.481631"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV47c_W43,4,"0.113958,0.149795,0.248908,0.487338"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV47c_W43,4,"0.125081,0.147382,0.284086,0.443451"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV47c_W43,4,"0.133203,0.144027,0.239323,0.483446"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV47c_W43,4,"0.125912,0.122995,0.220983,0.530110"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV47c_W43,4,"0.134681,0.118855,0.222051,0.524414"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV47c_W43,4,"0.113151,0.139723,0.219815,0.527310"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV47c_W43,4,"0.129775,0.137070,0.262153,0.471003"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV47c_W43,4,"0.116902,0.087556,0.163575,0.631967"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV52_W43,4,"0.283990,0.174961,0.252586,0.288462"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV52_W43,4,"0.252061,0.185858,0.258038,0.304043"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV52_W43,4,"0.262200,0.190337,0.270524,0.276939"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV52_W43,4,"0.260721,0.203050,0.258692,0.277536"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV52_W43,4,"0.246781,0.211083,0.266833,0.275304"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV52_W43,4,"0.248409,0.214142,0.277120,0.260330"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV52_W43,4,"0.260719,0.193750,0.254679,0.290853"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV52_W43,4,"0.313670,0.194762,0.229486,0.262081"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV52_W43,4,"0.249289,0.205060,0.265367,0.280284"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV52_W43,4,"0.220974,0.198080,0.288204,0.292743"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV52_W43,4,"0.232551,0.211740,0.296278,0.259430"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV52_W43,4,"0.274975,0.202754,0.240776,0.281496"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV52_W43,4,"0.264759,0.209442,0.252635,0.273164"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV52_W43,4,"0.243487,0.206645,0.267418,0.282450"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV52_W43,4,"0.271611,0.200273,0.243470,0.284646"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV52_W43,4,"0.254490,0.199752,0.250545,0.295214"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV52_W43,4,"0.260366,0.204364,0.262408,0.272862"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV52_W43,4,"0.284624,0.200258,0.230495,0.284624"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV52_W43,4,"0.308387,0.187046,0.210302,0.294265"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV52_W43,4,"0.270835,0.183256,0.239011,0.306897"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV52_W43,4,"0.250234,0.193366,0.242535,0.313864"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV52_W43,4,"0.261034,0.195505,0.259002,0.284459"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV52_W43,4,"0.312904,0.164889,0.194287,0.327921"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV5h_W43,5,"0.289916,0.146922,0.157624,0.165189,0.240349"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV5h_W43,5,"0.246548,0.164236,0.165525,0.159183,0.264507"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV5h_W43,5,"0.230272,0.162016,0.195429,0.167159,0.245123"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV5h_W43,5,"0.243526,0.171342,0.174040,0.171342,0.239750"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV5h_W43,5,"0.243264,0.177976,0.167193,0.154628,0.256938"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV5h_W43,5,"0.226461,0.179145,0.195221,0.161844,0.237329"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV5h_W43,5,"0.233697,0.170976,0.175031,0.179181,0.241115"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV5h_W43,5,"0.278041,0.145377,0.142009,0.140904,0.293669"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV5h_W43,5,"0.220187,0.164913,0.168823,0.174182,0.271895"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV5h_W43,5,"0.198588,0.168539,0.163354,0.157096,0.312423"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV5h_W43,5,"0.196037,0.171656,0.191496,0.160001,0.280810"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV5h_W43,5,"0.242444,0.164046,0.164046,0.158999,0.270466"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV5h_W43,5,"0.225666,0.169016,0.171678,0.179917,0.253723"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV5h_W43,5,"0.211699,0.175505,0.167468,0.164872,0.280456"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV5h_W43,5,"0.234420,0.170171,0.167533,0.178337,0.249539"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV5h_W43,5,"0.229893,0.179041,0.170842,0.161750,0.258475"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV5h_W43,5,"0.222484,0.177380,0.194813,0.166633,0.238690"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV5h_W43,5,"0.243638,0.175486,0.174120,0.168763,0.237994"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV5h_W43,5,"0.263315,0.163496,0.159709,0.162224,0.251257"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV5h_W43,5,"0.244417,0.161549,0.157807,0.176047,0.260180"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV5h_W43,5,"0.230463,0.179485,0.164704,0.162151,0.263197"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV5h_W43,5,"0.220247,0.172874,0.197429,0.167555,0.241894"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV5h_W43,5,"0.266823,0.149674,0.142820,0.154425,0.286259"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV8_W43,4,"0.365910,0.216794,0.216794,0.200502"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV8_W43,4,"0.262485,0.256405,0.275082,0.206027"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV8_W43,4,"0.235455,0.230001,0.321829,0.212716"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV8_W43,4,"0.255882,0.276675,0.268162,0.199281"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV8_W43,4,"0.205166,0.284844,0.303215,0.206775"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV8_W43,4,"0.186772,0.261341,0.343527,0.208360"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV8_W43,4,"0.248576,0.266683,0.268775,0.215966"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV8_W43,4,"0.244640,0.226255,0.288257,0.240848"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV8_W43,4,"0.242684,0.290455,0.279328,0.187532"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV8_W43,4,"0.185593,0.301247,0.336066,0.177094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV8_W43,4,"0.166605,0.274684,0.381362,0.177350"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV8_W43,4,"0.210881,0.244627,0.309237,0.235255"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV8_W43,4,"0.244950,0.277564,0.277564,0.199922"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV8_W43,4,"0.192563,0.280178,0.330130,0.197130"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV8_W43,4,"0.263576,0.274075,0.255466,0.206883"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV8_W43,4,"0.230937,0.276395,0.280748,0.211920"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV8_W43,4,"0.213721,0.255791,0.313401,0.217087"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV8_W43,4,"0.220943,0.235192,0.281489,0.262376"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV8_W43,4,"0.238170,0.221999,0.274132,0.265698"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV8_W43,4,"0.303582,0.270011,0.236430,0.189977"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV8_W43,4,"0.251847,0.276599,0.266003,0.205551"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV8_W43,4,"0.238493,0.255866,0.296809,0.208832"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV8_W43,4,"0.291918,0.222079,0.238256,0.247747"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,REASONGUNC_W26,3,"0.714971,0.155836,0.129193"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,REASONGUNC_W26,3,"0.672058,0.183730,0.144212"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,REASONGUNC_W26,3,"0.586351,0.197943,0.215706"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,REASONGUNC_W26,3,"0.649832,0.202887,0.147280"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,REASONGUNC_W26,3,"0.639235,0.212451,0.148314"
